"BSNSX","FARMX","IRAX","JSSDEDX","WAGEX","ANFEDTXX","ANGVX","ANPVTX","ANRRX","ANSTATXX","BSNSX_","FARMX_","IRAX_","JSSDEDX_","WAGEX_","ANFE_TXX","ANGVX_","ANPVTX_","ANRRX_","ANST_TXX","FEDTXX","GVX","PVTX","RRX","STATXX","FEDTXX_","GVX_","PVTX_","RRX_","STATXX_","HRSPERWK","WKS_WRKD","HRSP_RWK","WKS__RKD","EMPLTYPE","MARITAL","ORIGIN","WHYNOWRK","OCCULIST","EMPL_YPE","MARITAL_","ORIGIN_","WHYN_WRK","OCCU_IST","RACE","SEX","RACE_","SEX_","AGE","MEDICARE","PAYPERD","ANYRAIL","ANYSSINC","STA_SUPP","US_SUPP","SS_RRQ","SLFEMPSS","SS_RRX","SUPPX","GROSPAYX","SOCRRX","MEMBNO","CU_CODE1","EDUCA","IN_COLL","ARM_FORC","SCHLNCHX","SCHLNCHQ","AGE_","MEDI_ARE","PAYPERD_","ANYRAIL_","ANYS_INC","STA__UPP","US_SUPP_","CU_C_DE1","EDUCA_","IN_COLL_","ARM__ORC","SS_RRQ_","SLFE_PSS","SS_RRX_","SUPPX_","GROS_AYX","SOCRRX_","SCHL_CHX","SCHL_CHQ","NEWID"
.,.,.,.,.,.,.,.,.,.,"A","A","A","A","A","A","A","A","A","A",.,.,.,.,.,"A","A","A","A","A",.,0,"A","D",,"1","1","2",,"A","D","D","D","A","1","2","D","D",29,,,"2","2","2","2",.,.,.,.,.,0,1,"1","39","2","2",.,.,"D","A","A","D","D","D","D","D","D","D","D","A","A","A","A","A","D","A","A",404012
.,.,.,4590,60000,.,.,.,.,.,"A","A","A","D","D","B","A","A","A","B",.,.,.,.,.,"C","A","A","A","C",55,52,"D","D","1","1","1",,"07","D","D","D","A","D","1","1","D","D",28,,"1","2","2","2","2",.,0,.,.,1100,0,2,"2","39","3","2",.,.,"D","A","D","D","D","D","D","D","D","D","D","A","D","A","A","D","D","A","A",404012
.,.,.,.,.,.,.,.,.,.,"A","A","A","A","A","A","A","A","A","A",.,.,.,.,.,"A","A","A","A","A",.,.,"A","A",,"5","1",,,"A","D","D","A","A","1","1","D","D",9,,,,,,,.,.,.,.,.,.,3,"3",,,,10,4,"D","A","A","A","A","A","A","D","A","A","A","A","A","A","A","A","A","D","D",404012
.,.,.,.,.,.,.,.,.,.,"A","A","A","A","A","A","A","A","A","A",.,.,.,.,.,"A","A","A","A","A",.,.,"A","A",,"5","1",,,"A","D","D","A","A","1","1","D","D",6,,,,,,,.,.,.,.,.,.,4,"3",,,,10,4,"D","A","A","A","A","A","A","D","A","A","A","A","A","A","A","A","A","D","D",404012
.,.,.,1913,25000,3724,.,990,.,1250,"A","A","A","D","D","D","A","D","A","D",143,.,38,.,48,"D","A","D","A","D",40,52,"D","D","1","1","4",,"07","D","D","D","A","D","1","2","D","D",53,,"2","2","2","2","2",.,0,.,.,960,0,1,"1","39","3","2",.,.,"D","A","D","D","D","D","D","D","D","D","D","A","D","A","A","D","D","A","A",404021
.,.,.,2754,36000,4800,.,3020,.,2000,"A","A","A","D","D","D","B","D","A","D",240,.,151,.,100,"D","B","D","A","D",40,52,"D","D","1","1","4",,"07","D","D","D","A","D","1","1","D","D",54,,"2","2","2","2","2",.,0,.,.,1800,0,2,"2","40","3","2",.,.,"D","A","D","D","D","D","D","D","D","D","D","A","D","A","A","D","D","A","A",404021
.,.,.,1913,25000,3724,.,990,.,1250,"A","A","A","D","D","D","A","D","A","D",143,.,38,.,48,"D","A","D","A","D",40,52,"D","D","1","1","4",,"07","D","D","D","A","D","1","2","D","D",53,,"2","2","2","2","2",.,0,.,.,960,0,1,"1","39","3","2",.,.,"D","A","D","D","D","D","D","D","D","D","D","A","D","A","A","D","D","A","A",404022
.,.,.,2754,36000,4800,.,3020,.,2000,"A","A","A","D","D","D","B","D","A","D",240,.,151,.,100,"D","B","D","A","D",40,52,"D","D","1","1","4",,"07","D","D","D","A","D","1","1","D","D",54,,"2","2","2","2","2",.,0,.,.,1800,0,2,"2","40","3","2",.,.,"D","A","D","D","D","D","D","D","D","D","D","A","D","A","A","D","D","A","A",404022
.,.,.,.,.,.,.,.,.,.,"A","A","A","A","A","A","A","A","A","A",.,.,.,.,.,"A","A","A","A","A",.,0,"A","D",,"1","4","1",,"A","D","D","D","A","1","1","D","D",65,"1",,"2","1","2","2",12,.,1105,.,.,13860,1,"1","39","3","2",.,.,"D","D","A","D","D","D","D","D","D","D","D","D","A","D","A","A","D","A","A",404031
.,.,.,103,1344,.,.,.,.,.,"A","A","A","D","D","B","A","A","A","B",.,.,.,.,.,"C","A","A","A","C",12,8,"D","D","1","1","4",,"03","D","D","D","A","D","1","2","D","D",63,"2",,"2","1","2","2",10,0,572,.,.,5720,2,"2","41","3","2",.,.,"D","D","C","D","D","D","D","D","D","D","D","D","D","D","A","C","D","A","A",404031
.,.,.,.,.,.,.,.,.,.,"A","A","A","A","A","A","A","A","A","A",.,.,.,.,.,"A","A","A","A","A",.,0,"A","D",,"1","4","1",,"A","D","D","D","A","1","1","D","D",65,"1",,"2","1","2","2",12,.,1105,.,.,13860,1,"1","39","3","2",.,.,"D","D","A","D","D","D","D","D","D","D","D","D","A","D","A","A","D","A","A",404032
.,.,.,103,1344,.,.,.,.,.,"A","A","A","D","D","B","A","A","A","B",.,.,.,.,.,"C","A","A","A","C",12,8,"D","D","1","1","4",,"03","D","D","D","A","D","1","2","D","D",63,"2",,"2","1","2","2",10,0,572,.,.,5720,2,"2","41","3","2",.,.,"D","D","C","D","D","D","D","D","D","D","D","D","D","D","A","C","D","A","A",404032
.,.,.,0,.,.,.,.,.,.,"A","A","A","D","B","B","B","B","B","B",.,.,.,.,.,"B","B","B","B","B",42,52,"D","D","1","1","1",,"03","D","D","D","A","D","1","2","D","D",45,,,"2","2","2","2",.,0,.,.,.,0,1,"1","43","3","2",.,.,"D","A","B","D","D","D","D","D","D","D","D","A","D","A","A","B","D","A","A",404041
.,.,.,0,.,.,.,.,.,.,"A","A","A","D","B","B","B","B","B","B",.,.,.,.,.,"B","B","B","B","B",40,52,"D","D","5","1","1",,"02","D","D","D","A","D","1","1","D","D",48,,,"2","2","2","2",.,0,.,.,.,0,2,"2","44","3","2",.,.,"D","A","B","D","D","D","D","D","D","D","D","A","D","A","A","B","D","A","A",404041
.,.,.,0,.,.,.,.,.,.,"A","A","A","D","B","B","B","B","B","B",.,.,.,.,.,"B","B","B","B","B",6,52,"D","D","1","5","1",,"11","D","D","D","A","D","1","1","D","D",17,,,"2","2","2","2",.,0,.,.,.,0,3,"3","11",,"2",.,.,"D","A","B","D","D","D","D","D","D","A","D","A","D","A","A","B","D","A","A",404041
.,.,.,0,.,.,.,.,.,.,"A","A","A","D","B","B","B","B","B","B",.,.,.,.,.,"B","B","B","B","B",70,52,"D","D","1","5","1",,"05","D","D","D","A","D","1","1","D","D",19,,,"2","2","2","2",.,0,.,.,.,0,4,"3","40","1","2",.,.,"D","A","B","D","D","D","D","D","D","D","D","A","D","A","A","B","D","A","A",404041
.,.,.,.,.,.,.,.,.,.,"A","A","A","A","A","A","A","A","A","A",.,.,.,.,.,"A","A","A","A","A",.,.,"A","A",,"5","1",,,"A","D","D","A","A","1","1","D","D",10,,,,,,,.,.,.,.,.,.,5,"3",,,,3,4,"D","A","A","A","A","A","A","D","A","A","A","A","A","A","A","A","A","D","D",404041
.,.,.,0,.,.,.,.,.,.,"A","A","A","D","B","B","B","B","B","B",.,.,.,.,.,"B","B","B","B","B",42,52,"D","D","1","1","1",,"03","D","D","D","A","D","1","2","D","D",45,,,"2","2","2","2",.,0,.,.,.,0,1,"1","43","3","2",.,.,"D","A","B","D","D","D","D","D","D","D","D","A","D","A","A","B","D","A","A",404042
.,.,.,0,.,.,.,.,.,.,"A","A","A","D","B","B","B","B","B","B",.,.,.,.,.,"B","B","B","B","B",40,52,"D","D","5","1","1",,"02","D","D","D","A","D","1","1","D","D",48,,,"2","2","2","2",.,0,.,.,.,0,2,"2","44","3","2",.,.,"D","A","B","D","D","D","D","D","D","D","D","A","D","A","A","B","D","A","A",404042
.,.,.,0,.,.,.,.,.,.,"A","A","A","D","B","B","B","B","B","B",.,.,.,.,.,"B","B","B","B","B",6,52,"D","D","1","5","1",,"11","D","D","D","A","D","1","1","D","D",17,,,"2","2","2","2",.,0,.,.,.,0,3,"3","11",,"2",.,.,"D","A","B","D","D","D","D","D","D","A","D","A","D","A","A","B","D","A","A",404042
.,.,.,0,.,.,.,.,.,.,"A","A","A","D","B","B","B","B","B","B",.,.,.,.,.,"B","B","B","B","B",70,52,"D","D","1","5","1",,"05","D","D","D","A","D","1","1","D","D",19,,,"2","2","2","2",.,0,.,.,.,0,4,"3","40","1","2",.,.,"D","A","B","D","D","D","D","D","D","D","D","A","D","A","A","B","D","A","A",404042
.,.,.,.,.,.,.,.,.,.,"A","A","A","A","A","A","A","A","A","A",.,.,.,.,.,"A","A","A","A","A",.,.,"A","A",,"5","1",,,"A","D","D","A","A","1","1","D","D",10,,,,,,,.,.,.,.,.,.,5,"3",,,,3,4,"D","A","A","A","A","A","A","D","A","A","A","A","A","A","A","A","A","D","D",404042
.,.,.,2257,29500,4140,2950,.,.,880,"A","A","A","D","D","D","D","A","A","D",160,150,.,.,34,"D","D","A","A","D",40,52,"D","D","4","1","2",,"17","D","D","D","A","D","1","1","D","D",45,,"2","2","2","2","2",.,0,.,.,1140,0,1,"1","11",,"2",.,.,"D","A","D","D","D","D","D","D","D","A","D","A","D","A","A","D","D","A","A",404051
.,.,.,2295,30000,4453,.,2968,.,1232,"A","A","A","D","D","D","A","D","A","D",141,.,94,.,39,"D","A","D","A","D",50,52,"D","D","1","1","2",,"11","D","D","D","A","D","1","2","D","D",42,,"1","2","2","2","2",.,0,.,.,950,0,2,"2","39","3","2",.,.,"D","A","D","D","D","D","D","D","D","D","D","A","D","A","A","D","D","A","A",404051
.,.,.,612,8000,.,.,.,.,.,"A","A","A","D","D","B","A","A","A","B",.,.,.,.,.,"C","A","A","A","C",25,52,"D","D","1","5","2",,"10","D","D","D","A","D","1","1","D","D",19,,"1","2","2","2","2",.,0,.,.,.,0,3,"3","39","3","2",.,.,"D","A","D","D","D","D","D","D","D","D","D","A","D","A","A","A","D","A","A",404051
.,.,.,.,.,.,.,.,.,.,"A","A","A","A","A","A","A","A","A","A",.,.,.,.,.,"A","A","A","A","A",.,0,"A","D",,"5","2","3",,"A","D","D","D","A","1","1","D","D",17,,,"2","2","2","2",.,.,.,.,.,0,4,"3","10",,"2",.,.,"D","A","A","D","D","D","D","D","D","A","D","A","A","A","A","A","D","A","A",404051
.,.,.,.,.,.,.,.,.,.,"A","A","A","A","A","A","A","A","A","A",.,.,.,.,.,"A","A","A","A","A",.,.,"A","A",,"5","2",,,"A","D","D","A","A","1","2","D","D",13,,,,,,,.,.,.,.,.,.,5,"3",,,,.,.,"D","A","A","A","A","A","A","D","A","A","A","A","A","A","A","A","A","A","A",404051
.,.,.,2257,29500,4140,2950,.,.,880,"A","A","A","D","D","D","D","A","A","D",160,150,.,.,34,"D","D","A","A","D",40,52,"D","D","4","1","2",,"17","D","D","D","A","D","1","1","D","D",45,,"2","2","2","2","2",.,0,.,.,1140,0,1,"1","11",,"2",.,.,"D","A","D","D","D","D","D","D","D","A","D","A","D","A","A","D","D","A","A",404052
.,.,.,2295,30000,4453,.,2968,.,1232,"A","A","A","D","D","D","A","D","A","D",141,.,94,.,39,"D","A","D","A","D",50,52,"D","D","1","1","2",,"11","D","D","D","A","D","1","2","D","D",42,,"1","2","2","2","2",.,0,.,.,950,0,2,"2","39","3","2",.,.,"D","A","D","D","D","D","D","D","D","D","D","A","D","A","A","D","D","A","A",404052
.,.,.,612,8000,.,.,.,.,.,"A","A","A","D","D","B","A","A","A","B",.,.,.,.,.,"C","A","A","A","C",25,52,"D","D","1","5","2",,"10","D","D","D","A","D","1","1","D","D",19,,"1","2","2","2","2",.,0,.,.,.,0,3,"3","39","3","2",.,.,"D","A","D","D","D","D","D","D","D","D","D","A","D","A","A","A","D","A","A",404052
.,.,.,.,.,.,.,.,.,.,"A","A","A","A","A","A","A","A","A","A",.,.,.,.,.,"A","A","A","A","A",.,0,"A","D",,"5","2","3",,"A","D","D","D","A","1","1","D","D",17,,,"2","2","2","2",.,.,.,.,.,0,4,"3","10",,"2",.,.,"D","A","A","D","D","D","D","D","D","A","D","A","A","A","A","A","D","A","A",404052
.,.,.,.,.,.,.,.,.,.,"A","A","A","A","A","A","A","A","A","A",.,.,.,.,.,"A","A","A","A","A",.,.,"A","A",,"5","2",,,"A","D","D","A","A","1","2","D","D",13,,,,,,,.,.,.,.,.,.,5,"3",,,,.,.,"D","A","A","A","A","A","A","D","A","A","A","A","A","A","A","A","A","A","A",404052
.,.,.,0,.,.,.,.,.,.,"A","A","A","D","B","B","B","B","B","B",.,.,.,.,.,"B","B","B","B","B",40,52,"D","D","1","1","4",,"05","D","D","D","A","D","1","2","D","D",27,,,"2","2","2","2",.,0,.,.,.,0,1,"1","43","3","2",.,.,"D","A","B","D","D","D","D","D","D","D","D","A","D","A","A","B","D","A","A",404061
.,.,.,0,.,.,.,.,.,.,"A","A","A","D","B","B","B","B","B","B",.,.,.,.,.,"B","B","B","B","B",52,52,"D","D","3","1","4",,"04","D","D","D","A","D","4","1","D","D",32,,,"2","2","2","2",.,0,.,.,.,0,2,"2","44","3","2",.,.,"D","A","B","D","D","D","D","D","D","D","D","A","D","A","A","B","D","A","A",404061
.,.,.,0,.,.,.,.,.,.,"A","A","A","D","B","B","B","B","B","B",.,.,.,.,.,"B","B","B","B","B",40,52,"D","D","1","1","4",,"05","D","D","D","A","D","1","2","D","D",27,,,"2","2","2","2",.,0,.,.,.,0,1,"1","43","3","2",.,.,"D","A","B","D","D","D","D","D","D","D","D","A","D","A","A","B","D","A","A",404062
.,.,.,0,.,.,.,.,.,.,"A","A","A","D","B","B","B","B","B","B",.,.,.,.,.,"B","B","B","B","B",52,52,"D","D","3","1","4",,"04","D","D","D","A","D","4","1","D","D",32,,,"2","2","2","2",.,0,.,.,.,0,2,"2","44","3","2",.,.,"D","A","B","D","D","D","D","D","D","D","D","A","D","A","A","B","D","A","A",404062
.,.,.,0,.,.,.,.,.,.,"C","A","A","D","A","A","A","A","A","A",.,.,.,.,.,"A","A","A","A","A",40,52,"D","D","5","4","4",,"03","D","D","D","A","D","1","2","D","D",35,,,"2","2","2","2",.,0,.,.,.,0,1,"1","41","3","2",.,.,"D","A","A","D","D","D","D","D","D","D","D","A","D","A","A","A","D","A","A",404071
.,.,.,.,.,.,.,.,.,.,"A","A","A","A","A","A","A","A","A","A",.,.,.,.,.,"A","A","A","A","A",.,0,"A","D",,"5","4","3",,"A","D","D","D","A","1","2","D","D",15,,,"2","2","2","2",.,.,.,.,.,0,2,"3","09",,,.,.,"D","A","A","D","D","D","D","D","D","A","A","A","A","A","A","A","D","A","A",404071
.,.,.,.,.,.,.,.,.,.,"A","A","A","A","A","A","A","A","A","A",.,.,.,.,.,"A","A","A","A","A",.,0,"A","D",,"5","4","3",,"A","D","D","D","A","1","1","D","D",14,,,"2","2","2","2",.,.,.,.,.,0,3,"3","08",,,.,.,"D","A","A","D","D","D","D","D","D","A","A","A","A","A","A","A","D","A","A",404071
.,.,.,.,.,.,.,.,.,.,"A","A","A","A","A","A","A","A","A","A",.,.,.,.,.,"A","A","A","A","A",.,.,"A","A",,"5","4",,,"A","D","D","A","A","1","2","D","D",3,,,,,,,.,.,.,.,.,.,4,"3",,,,.,.,"D","A","A","A","A","A","A","D","A","A","A","A","A","A","A","A","A","A","A",404071
.,.,.,0,.,.,.,.,.,.,"C","A","A","D","A","A","A","A","A","A",.,.,.,.,.,"A","A","A","A","A",40,52,"D","D","5","4","4",,"03","D","D","D","A","D","1","2","D","D",35,,,"2","2","2","2",.,0,.,.,.,0,1,"1","41","3","2",.,.,"D","A","A","D","D","D","D","D","D","D","D","A","D","A","A","A","D","A","A",404072
.,.,.,.,.,.,.,.,.,.,"A","A","A","A","A","A","A","A","A","A",.,.,.,.,.,"A","A","A","A","A",.,0,"A","D",,"5","4","3",,"A","D","D","D","A","1","2","D","D",15,,,"2","2","2","2",.,.,.,.,.,0,2,"3","09",,,.,.,"D","A","A","D","D","D","D","D","D","A","A","A","A","A","A","A","D","A","A",404072
.,.,.,.,.,.,.,.,.,.,"A","A","A","A","A","A","A","A","A","A",.,.,.,.,.,"A","A","A","A","A",.,0,"A","D",,"5","4","3",,"A","D","D","D","A","1","1","D","D",14,,,"2","2","2","2",.,.,.,.,.,0,3,"3","08",,,.,.,"D","A","A","D","D","D","D","D","D","A","A","A","A","A","A","A","D","A","A",404072
.,.,.,.,.,.,.,.,.,.,"A","A","A","A","A","A","A","A","A","A",.,.,.,.,.,"A","A","A","A","A",.,.,"A","A",,"5","4",,,"A","D","D","A","A","1","2","D","D",3,,,,,,,.,.,.,.,.,.,4,"3",,,,.,.,"D","A","A","A","A","A","A","D","A","A","A","A","A","A","A","A","A","A","A",404072
.,.,.,2525,33000,.,.,.,.,.,"A","A","A","D","D","B","A","A","A","B",.,.,.,.,.,"C","A","A","A","C",40,52,"D","D","1","1","3",,"07","D","D","D","A","D","2","2","D","D",50,,"1","2","2","2","2",.,0,.,.,635,0,1,"1","40","3","2",.,.,"D","A","D","D","D","D","D","D","D","D","D","A","D","A","A","D","D","A","A",404081
.,.,.,2907,38000,.,.,.,.,.,"A","A","A","D","D","B","A","A","A","B",.,.,.,.,.,"C","A","A","A","C",40,52,"D","D","1","1","3",,"02","D","D","D","A","D","2","1","D","D",53,,"2","2","2","2","2",.,0,.,.,1500,0,2,"2","44","3","2",.,.,"D","A","D","D","D","D","D","D","D","D","D","A","D","A","A","D","D","A","A",404081
.,.,.,.,.,.,.,.,.,.,"A","A","A","A","A","A","A","A","A","A",.,.,.,.,.,"A","A","A","A","A",.,0,"A","D",,"5","3","3",,"A","D","D","D","A","2","2","D","D",18,,,"2","2","2","2",.,.,.,.,.,0,3,"3","09",,"2",10,5,"D","A","A","D","D","D","D","D","D","A","D","A","A","A","A","A","D","D","D",404081
.,.,.,2525,33000,.,.,.,.,.,"A","A","A","D","D","B","A","A","A","B",.,.,.,.,.,"C","A","A","A","C",40,52,"D","D","1","1","3",,"07","D","D","D","A","D","2","2","D","D",50,,"1","2","2","2","2",.,0,.,.,635,0,1,"1","40","3","2",.,.,"D","A","D","D","D","D","D","D","D","D","D","A","D","A","A","D","D","A","A",404082
.,.,.,2907,38000,.,.,.,.,.,"A","A","A","D","D","B","A","A","A","B",.,.,.,.,.,"C","A","A","A","C",40,52,"D","D","1","1","3",,"02","D","D","D","A","D","2","1","D","D",53,,"2","2","2","2","2",.,0,.,.,1500,0,2,"2","44","3","2",.,.,"D","A","D","D","D","D","D","D","D","D","D","A","D","A","A","D","D","A","A",404082
.,.,.,.,.,.,.,.,.,.,"A","A","A","A","A","A","A","A","A","A",.,.,.,.,.,"A","A","A","A","A",.,0,"A","D",,"5","3","3",,"A","D","D","D","A","2","2","D","D",18,,,"2","2","2","2",.,.,.,.,.,0,3,"3","09",,"2",10,5,"D","A","A","D","D","D","D","D","D","A","D","A","A","A","A","A","D","D","D",404082
.,.,.,0,.,.,.,.,.,.,"A","A","A","D","B","B","B","B","B","B",.,.,.,.,.,"B","B","B","B","B",30,44,"D","D","4","1","4",,"07","D","D","D","A","D","1","2","D","D",34,,,"2","2","2","2",.,0,.,.,.,0,1,"1","43","3","2",.,.,"D","A","B","D","D","D","D","D","D","D","D","A","D","A","A","B","D","A","A",404091
.,.,.,0,.,.,.,.,.,.,"A","A","A","D","B","B","B","B","B","B",.,.,.,.,.,"B","B","B","B","B",70,46,"D","D","1","1","4",,"13","D","D","D","A","D","1","1","D","D",32,,,"2","2","2","2",.,0,.,.,.,0,2,"2","43","3","2",.,.,"D","A","B","D","D","D","D","D","D","D","D","A","D","A","A","B","D","A","A",404091
.,.,.,.,.,.,.,.,.,.,"A","A","A","A","A","A","A","A","A","A",.,.,.,.,.,"A","A","A","A","A",.,.,"A","A",,"5","4",,,"A","D","D","A","A","1","2","D","D",12,,,,,,,.,.,.,.,.,.,3,"3",,,,.,.,"D","A","A","A","A","A","A","D","A","A","A","A","A","A","A","A","A","A","A",404091
.,.,.,.,.,.,.,.,.,.,"A","A","A","A","A","A","A","A","A","A",.,.,.,.,.,"A","A","A","A","A",.,.,"A","A",,"5","4",,,"A","D","D","A","A","1","1","D","D",7,,,,,,,.,.,.,.,.,.,4,"3",,,,.,.,"D","A","A","A","A","A","A","D","A","A","A","A","A","A","A","A","A","A","A",404091
.,.,.,.,.,.,.,.,.,.,"A","A","A","A","A","A","A","A","A","A",.,.,.,.,.,"A","A","A","A","A",.,.,"A","A",,"5","4",,,"A","D","D","A","A","1","2","D","D",4,,,,,,,.,.,.,.,.,.,5,"3",,,,.,.,"D","A","A","A","A","A","A","D","A","A","A","A","A","A","A","A","A","A","A",404091
.,.,.,0,.,.,.,.,.,.,"A","A","A","D","B","B","B","B","B","B",.,.,.,.,.,"B","B","B","B","B",30,44,"D","D","4","1","4",,"07","D","D","D","A","D","1","2","D","D",34,,,"2","2","2","2",.,0,.,.,.,0,1,"1","43","3","2",.,.,"D","A","B","D","D","D","D","D","D","D","D","A","D","A","A","B","D","A","A",404092
.,.,.,0,.,.,.,.,.,.,"A","A","A","D","B","B","B","B","B","B",.,.,.,.,.,"B","B","B","B","B",70,46,"D","D","1","1","4",,"13","D","D","D","A","D","1","1","D","D",32,,,"2","2","2","2",.,0,.,.,.,0,2,"2","43","3","2",.,.,"D","A","B","D","D","D","D","D","D","D","D","A","D","A","A","B","D","A","A",404092
.,.,.,.,.,.,.,.,.,.,"A","A","A","A","A","A","A","A","A","A",.,.,.,.,.,"A","A","A","A","A",.,.,"A","A",,"5","4",,,"A","D","D","A","A","1","2","D","D",12,,,,,,,.,.,.,.,.,.,3,"3",,,,.,.,"D","A","A","A","A","A","A","D","A","A","A","A","A","A","A","A","A","A","A",404092
.,.,.,.,.,.,.,.,.,.,"A","A","A","A","A","A","A","A","A","A",.,.,.,.,.,"A","A","A","A","A",.,.,"A","A",,"5","4",,,"A","D","D","A","A","1","1","D","D",7,,,,,,,.,.,.,.,.,.,4,"3",,,,.,.,"D","A","A","A","A","A","A","D","A","A","A","A","A","A","A","A","A","A","A",404092
.,.,.,.,.,.,.,.,.,.,"A","A","A","A","A","A","A","A","A","A",.,.,.,.,.,"A","A","A","A","A",.,.,"A","A",,"5","4",,,"A","D","D","A","A","1","2","D","D",4,,,,,,,.,.,.,.,.,.,5,"3",,,,.,.,"D","A","A","A","A","A","A","D","A","A","A","A","A","A","A","A","A","A","A",404092
.,.,10000,9634,150000,.,.,.,.,.,"A","A","D","T","D","B","B","B","B","B",.,.,.,.,.,"B","B","B","B","B",50,52,"D","D","5","1","1",,"03","D","D","D","A","D","1","1","D","D",51,,,"2","2","2","2",.,0,.,.,.,0,1,"1","44","3","2",.,.,"D","A","B","D","D","D","D","D","D","D","D","A","D","A","A","B","D","A","A",404101
.,.,9000,4590,60000,.,.,.,.,.,"A","A","D","D","D","B","A","A","A","B",.,.,.,.,.,"C","A","A","A","C",50,52,"D","D","1","1","1",,"03","D","D","D","A","D","1","2","D","D",36,,"2","2","2","2","2",.,0,.,.,.,0,2,"2","44","3","2",.,.,"D","A","D","D","D","D","D","D","D","D","D","A","D","A","A","C","D","A","A",404101
.,.,10000,9634,150000,.,.,.,.,.,"A","A","D","T","D","B","B","B","B","B",.,.,.,.,.,"B","B","B","B","B",50,52,"D","D","5","1","1",,"03","D","D","D","A","D","1","1","D","D",51,,,"2","2","2","2",.,0,.,.,.,0,1,"1","44","3","2",.,.,"D","A","B","D","D","D","D","D","D","D","D","A","D","A","A","B","D","A","A",404102
.,.,9000,4590,60000,.,.,.,.,.,"A","A","D","D","D","B","A","A","A","B",.,.,.,.,.,"C","A","A","A","C",50,52,"D","D","1","1","1",,"03","D","D","D","A","D","1","2","D","D",36,,"2","2","2","2","2",.,0,.,.,.,0,2,"2","44","3","2",.,.,"D","A","D","D","D","D","D","D","D","D","D","A","D","A","A","C","D","A","A",404102
.,.,.,.,.,.,.,.,.,.,"A","A","A","A","A","A","A","A","A","A",.,.,.,.,.,"A","A","A","A","A",.,0,"A","D",,"3","1","1",,"A","D","D","D","A","1","2","D","D",63,"1",,"2","1","2","2",12,.,446,.,.,5952,1,"1","11",,"2",.,.,"D","D","A","D","D","D","D","D","D","A","D","D","A","D","A","A","D","A","A",404111
.,.,.,.,.,.,.,.,.,.,"A","A","A","A","A","A","A","A","A","A",.,.,.,.,.,"A","A","A","A","A",.,0,"A","D",,"3","1","1",,"A","D","D","D","A","1","2","D","D",63,"1",,"2","1","2","2",12,.,446,.,.,5952,1,"1","11",,"2",.,.,"D","D","A","D","D","D","D","D","D","A","D","D","A","D","A","A","D","A","A",404112
.,.,.,2142,28000,3426,.,1133,.,.,"A","A","A","D","D","D","A","D","A","A",127,.,42,.,.,"D","A","D","A","A",40,52,"D","D","1","1","1",,"14","D","D","D","A","D","1","1","D","D",40,,,"2","2","2","2",.,0,.,.,1038,0,1,"1","10",,"2",.,.,"D","A","A","D","D","D","D","D","D","A","D","A","D","A","A","D","D","A","A",404121
500,.,.,77,.,.,.,.,.,.,"D","A","A","D","A","A","A","A","A","A",.,.,.,.,.,"A","A","A","A","A",5,50,"D","D","5","1","1",,"05","D","D","D","A","D","1","2","D","D",37,,,"2","2","2","2",.,77,.,.,.,0,2,"2","39","3","2",.,.,"D","A","A","D","D","D","D","D","D","D","D","A","D","A","A","A","D","A","A",404121
.,.,.,147,1920,156,.,.,.,.,"A","A","A","D","D","D","A","A","A","A",18,.,.,.,.,"D","A","A","A","A",23,17,"D","D","1","5","1",,"05","D","D","D","A","D","1","2","D","D",17,,"2","2","2","2","2",.,0,.,.,222,0,3,"3","11",,"2",.,.,"D","A","D","D","D","D","D","D","D","A","D","A","D","A","A","D","D","A","A",404121
.,.,.,.,.,.,.,.,.,.,"A","A","A","A","A","A","A","A","A","A",.,.,.,.,.,"A","A","A","A","A",.,.,"A","A",,"5","1",,,"A","D","D","A","A","1","2","D","D",13,,,,,,,.,.,.,.,.,.,4,"3",,,,10,22,"D","A","A","A","A","A","A","D","A","A","A","A","A","A","A","A","A","D","D",404121
.,.,.,.,.,.,.,.,.,.,"A","A","A","A","A","A","A","A","A","A",.,.,.,.,.,"A","A","A","A","A",.,.,"A","A",,"5","1",,,"A","D","D","A","A","1","2","D","D",10,,,,,,,.,.,.,.,.,.,5,"3",,,,.,.,"D","A","A","A","A","A","A","D","A","A","A","A","A","A","A","A","A","A","A",404121
.,.,.,.,.,.,.,.,.,.,"A","A","A","A","A","A","A","A","A","A",.,.,.,.,.,"A","A","A","A","A",.,.,"A","A",,"5","1",,,"A","D","D","A","A","1","1","D","D",3,,,,,,,.,.,.,.,.,.,6,"3",,,,.,.,"D","A","A","A","A","A","A","D","A","A","A","A","A","A","A","A","A","A","A",404121
.,.,.,2142,28000,3426,.,1133,.,.,"A","A","A","D","D","D","A","D","A","A",127,.,42,.,.,"D","A","D","A","A",40,52,"D","D","1","1","1",,"14","D","D","D","A","D","1","1","D","D",40,,,"2","2","2","2",.,0,.,.,1038,0,1,"1","10",,"2",.,.,"D","A","A","D","D","D","D","D","D","A","D","A","D","A","A","D","D","A","A",404122
500,.,.,77,.,.,.,.,.,.,"D","A","A","D","A","A","A","A","A","A",.,.,.,.,.,"A","A","A","A","A",5,50,"D","D","5","1","1",,"05","D","D","D","A","D","1","2","D","D",37,,,"2","2","2","2",.,77,.,.,.,0,2,"2","39","3","2",.,.,"D","A","A","D","D","D","D","D","D","D","D","A","D","A","A","A","D","A","A",404122
