"HRSPERWK","WKS_WRKD","EMPLTYPE","MARITAL","HISPANIC","WHYNOWRK","OCCULIST","MEMBRACE","SEX","HRSP_RWK","WKS__RKD","EMPL_YPE","HISP_NIC","WHYN_WRK","OCCU_IST","NEWID","AGE","AGE_","ANFEDTXX","ANFE_TXX","ANGVX","ANGVX_","ANPVTX","ANPVTX_","ANRRX","ANRRX_","ANSTATXX","ANST_TXX","ANYRAIL","ANYRAIL_","ANYSSINC","ANYS_INC","BSNSX","BSNSX_","CU_CODE1","EDUCA","EDUCA_","FARMX","FARMX_","FEDTXX","FEDTXX_","GROSPAYX","GROS_AYX","GVX","GVX_","IRAX","IRAX_","JSSDEDX","JSSDEDX_","MEMBNO","PVTX","PVTX_","RRX","RRX_","SCHLNCHQ","SCHL_CHQ","SCHLNCHX","SCHL_CHX","SLFEMPSS","SLFE_PSS","SS_RRX","SS_RRX_","STA_SUPP","STA__UPP","STATXX","STATXX_","SUPPX","SUPPX_","US_SUPP","US_SUPP_","WAGEX","WAGEX_","SS_RRQ","SS_RRQ_","SOCRRX","SOCRRX_","ARM_FORC","ARM__ORC","IN_COLL","IN_COLL_","MEDICARE","MEDI_ARE","PAYPERD","PAYPERD_","HORIGIN","RC_WHITE","RC_W_ITE","RC_BLACK","RC_B_ACK","RC_NATAM","RC_N_TAM","RC_ASIAN","RC_A_IAN","RC_PACIL","RC_P_CIL","RC_OTHER","RC_O_HER","RC_DK","RC_DK_"
.,0,,"5",,"4",,"1","1","A","D","A","A","D","A",542162,58,"D",.,"A",.,"A",.,"A",.,"A",.,"A","2","D","2","D",.,"A","1","09","D",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",1,.,"A",.,"A",.,"A",.,"A",.,"A",.,"A","1","D",.,"A",556,"D","1","D",.,"A",.,"A",0,"D","2","D",,"A",,"A",,"A","2","1","D",,"A",,"A",,"A",,"A",,"A",,"A"
42,52,"1","3",,,"03","2","2","D","D","D","A","A","D",542171,41,"D",9736,"D",.,"A",7864,"D",.,"A",.,"A","2","D","2","D",.,"A","1","44","D",.,"A",359,"D",2950,"D",.,"A",.,"A",6120,"D",1,290,"D",.,"A",.,"A",.,"A",0,"D",.,"A","2","D",.,"A",.,"A","2","D",80000,"D",.,"A",0,"D","2","D","3","D",,"A","2","D","2",,"B",,"B",,"B",,"B",,"B",,"B",,"B"
.,.,,"5",,,,"2","2","A","A","A","A","A","A",542171,4,"D",.,"A",.,"A",.,"A",.,"A",.,"A",,"A",,"A",.,"A","3",,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",2,.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",,"A",.,"A",.,"A",,"A",.,"A",.,"A",.,"A",,"A",,"A",,"A",,"A","2",,"B",,"B",,"B",,"B",,"B",,"B",,"B"
.,.,,"5",,,,"2","2","A","A","A","A","A","A",542171,8,"D",.,"A",.,"A",.,"A",.,"A",.,"A",,"A",,"A",.,"A","3",,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",3,.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",,"A",.,"A",.,"A",,"A",.,"A",.,"A",.,"A",,"A",,"A",,"A",,"A","2",,"B",,"B",,"B",,"B",,"B",,"B",,"B"
42,52,"1","3",,,"03","1","2","D","D","D","A","A","D",542172,41,"D",9736,"D",.,"A",7864,"D",.,"A",.,"A","2","D","2","D",.,"A","1","44","D",.,"A",359,"D",2950,"D",.,"A",.,"A",6120,"D",1,290,"D",.,"A",.,"A",.,"A",0,"D",.,"A","2","D",.,"A",.,"A","2","D",80000,"D",.,"A",0,"D","2","D","3","D",,"A","2","D","2",,"B",,"B",,"B",,"B",,"B",,"B",,"B"
.,.,,"5",,,,"1","2","A","A","A","A","A","A",542172,4,"D",.,"A",.,"A",.,"A",.,"A",.,"A",,"A",,"A",.,"A","3",,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",2,.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",,"A",.,"A",.,"A",,"A",.,"A",.,"A",.,"A",,"A",,"A",,"A",,"A","2",,"B",,"B",,"B",,"B",,"B",,"B",,"B"
.,.,,"5",,,,"1","2","A","A","A","A","A","A",542172,8,"D",.,"A",.,"A",.,"A",.,"A",.,"A",,"A",,"A",.,"A","3",,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",3,.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",,"A",.,"A",.,"A",,"A",.,"A",.,"A",.,"A",,"A",,"A",,"A",,"A","2",,"B",,"B",,"B",,"B",,"B",,"B",,"B"
.,0,,"3","5","1",,"1","1","A","D","A","D","D","A",542181,68,"D",.,"A",.,"A",.,"A",.,"A",.,"A","2","D","1","D",.,"A","1","44","D",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",1,.,"A",.,"A",.,"A",.,"A",.,"A",990,"D","2","D",.,"A",.,"A","2","D",.,"A",12,"D",12584,"D",,"A","3","D","1","D",,"A","1","1","D",,"A",,"A",,"A",,"A",,"A",,"A"
.,0,,"3","5","1",,"1","1","A","D","A","D","D","A",542182,68,"D",.,"A",.,"A",.,"A",.,"A",.,"A","2","D","1","D",.,"A","1","44","D",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",1,.,"A",.,"A",.,"A",.,"A",.,"A",990,"D","2","D",.,"A",.,"A","2","D",.,"A",12,"D",12584,"D",,"A","3","D","1","D",,"A","1","1","D",,"A",,"A",,"A",,"A",,"A",,"A"
70,52,"5","1",,,"15","1","1","D","D","D","A","A","D",542191,26,"D",.,"A",.,"A",.,"A",.,"A",.,"A","2","D","2","D",25000,"D","1","39","D",.,"A",.,"A",.,"A",.,"A",.,"A",3825,"D",1,.,"A",.,"A",.,"A",.,"A",3825,"D",.,"A","2","D",.,"A",.,"A","2","D",.,"A",.,"A",0,"D","2","D","3","D",,"A",,"A","2","1","D",,"A",,"A",,"A",,"A",,"A",,"A"
20,12,"5","1",,,"05","1","2","D","D","D","A","A","D",542191,27,"D",.,"A",.,"A",.,"A",.,"A",.,"A","2","D","2","D",-3500,"D","2","41","D",.,"A",.,"A",.,"A",.,"A",.,"A",0,"D",2,.,"A",.,"A",.,"A",.,"A",0,"D",.,"A","2","D",.,"A",.,"A","2","D",.,"A",.,"A",0,"D","2","D","3","D",,"A",,"A","2","1","D",,"A",,"A",,"A",,"A",,"A",,"A"
.,.,,"5",,,,"1","2","A","A","A","A","A","A",542191,6,"D",.,"A",.,"A",.,"A",.,"A",.,"A",,"A",,"A",.,"A","3",,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",3,.,"A",.,"A",.,"C",1,"D",.,"A",.,"A",,"A",.,"A",.,"A",,"A",.,"A",.,"A",.,"A",,"A",,"A",,"A",,"A","2","1","D",,"A",,"A",,"A",,"A",,"A",,"A"
.,.,,"5",,,,"1","2","A","A","A","A","A","A",542191,3,"D",.,"A",.,"A",.,"A",.,"A",.,"A",,"A",,"A",.,"A","3",,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",4,.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",,"A",.,"A",.,"A",,"A",.,"A",.,"A",.,"A",,"A",,"A",,"A",,"A","2","1","D",,"A",,"A",,"A",,"A",,"A",,"A"
70,52,"5","1",,,"15","1","1","D","D","D","A","A","D",542192,26,"D",.,"A",.,"A",.,"A",.,"A",.,"A","2","D","2","D",25000,"D","1","39","D",.,"A",.,"A",.,"A",.,"A",.,"A",3825,"D",1,.,"A",.,"A",.,"A",.,"A",3825,"D",.,"A","2","D",.,"A",.,"A","2","D",.,"A",.,"A",0,"D","2","D","3","D",,"A",,"A","2","1","D",,"A",,"A",,"A",,"A",,"A",,"A"
20,12,"5","1",,,"05","1","2","D","D","D","A","A","D",542192,27,"D",.,"A",.,"A",.,"A",.,"A",.,"A","2","D","2","D",-3500,"D","2","41","D",.,"A",.,"A",.,"A",.,"A",.,"A",0,"D",2,.,"A",.,"A",.,"A",.,"A",0,"D",.,"A","2","D",.,"A",.,"A","2","D",.,"A",.,"A",0,"D","2","D","3","D",,"A",,"A","2","1","D",,"A",,"A",,"A",,"A",,"A",,"A"
.,.,,"5",,,,"1","2","A","A","A","A","A","A",542192,6,"D",.,"A",.,"A",.,"A",.,"A",.,"A",,"A",,"A",.,"A","3",,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",3,.,"A",.,"A",.,"C",1,"D",.,"A",.,"A",,"A",.,"A",.,"A",,"A",.,"A",.,"A",.,"A",,"A",,"A",,"A",,"A","2","1","D",,"A",,"A",,"A",,"A",,"A",,"A"
.,.,,"5",,,,"1","2","A","A","A","A","A","A",542192,3,"D",.,"A",.,"A",.,"A",.,"A",.,"A",,"A",,"A",.,"A","3",,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",4,.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",,"A",.,"A",.,"A",,"A",.,"A",.,"A",.,"A",,"A",,"A",,"A",,"A","2","1","D",,"A",,"A",,"A",,"A",,"A",,"A"
.,0,,"5",,"3",,"2","2","A","D","A","A","D","A",542201,15,"D",.,"A",.,"A",.,"A",.,"A",.,"A","2","D","2","D",.,"A","1","09","D",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",2,.,"A",.,"A",.,"A",.,"A",.,"A",.,"A","2","D",.,"A",.,"A","2","D",.,"A",.,"A",0,"D",,"A",,"A",,"A",,"A","2",,"A","2","D",,"A",,"A",,"A",,"A",,"A"
40,52,"1","5",,,"03","2","2","D","D","D","A","A","D",542201,28,"D",.,"B",.,"A",.,"A",.,"A",.,"B","2","D","2","D",.,"A","7","39","D",.,"A",.,"C",.,"C",.,"A",.,"A",0,"D",1,.,"A",.,"A",.,"A",.,"A",0,"D",.,"A","2","D",.,"C",.,"A","2","D",.,"C",.,"A",0,"D","2","D","2","D",,"A","1","D","2",,"A","2","D",,"A",,"A",,"A",,"A",,"A"
.,0,,"5",,"3",,"2","2","A","D","A","A","D","A",542202,15,"D",.,"A",.,"A",.,"A",.,"A",.,"A","2","D","2","D",.,"A","1","09","D",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",2,.,"A",.,"A",.,"A",.,"A",.,"A",.,"A","2","D",.,"A",.,"A","2","D",.,"A",.,"A",0,"D",,"A",,"A",,"A",,"A","2",,"A","2","D",,"A",,"A",,"A",,"A",,"A"
40,52,"1","5",,,"03","2","2","D","D","D","A","A","D",542202,28,"D",.,"B",.,"A",.,"A",.,"A",.,"B","2","D","2","D",.,"A","7","39","D",.,"A",.,"C",.,"C",.,"A",.,"A",0,"D",1,.,"A",.,"A",.,"A",.,"A",0,"D",.,"A","2","D",.,"C",.,"A","2","D",.,"C",.,"A",0,"D","2","D","2","D",,"A","1","D","2",,"A","2","D",,"A",,"A",,"A",,"A",,"A"
40,16,"1","1","7",,"06","1","2","D","D","D","D","A","D",542211,38,"D",259,"D",.,"A",.,"A",.,"A",81,"D","2","D","2","D",.,"A","1","43","D",.,"A",16,"D",395,"D",.,"A",.,"A",490,"D",1,.,"A",.,"A",.,"A",.,"A",0,"D",.,"A","2","D",5,"D",.,"A","2","D",6400,"D",.,"A",0,"D","2","D","3","D",,"A","1","D","1","1","D",,"A",,"A",,"A",,"A",,"A",,"A"
40,52,"1","1","7",,"03","1","1","D","D","D","D","A","D",542211,38,"D",5034,"D",.,"A",1442,"D",.,"A",1259,"D","2","D","2","D",.,"A","2","43","D",.,"A",192,"D",2746,"D",.,"A",.,"A",5508,"D",2,55,"D",.,"A",.,"A",.,"A",0,"D",.,"A","2","D",48,"D",.,"A","2","D",72000,"D",.,"A",0,"D","2","D","3","D",,"A","2","D","1","1","D",,"A",,"A",,"A",,"A",,"A",,"A"
.,.,,"5","7",,,"1","1","A","A","A","D","A","A",542211,10,"D",.,"A",.,"A",.,"A",.,"A",.,"A",,"A",,"A",.,"A","3",,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",3,.,"A",.,"A",3,"D",9,"D",.,"A",.,"A",,"A",.,"A",.,"A",,"A",.,"A",.,"A",.,"A",,"A",,"A",,"A",,"A","1","1","D",,"A",,"A",,"A",,"A",,"A",,"A"
.,.,,"5","7",,,"1","1","A","A","A","D","A","A",542211,7,"D",.,"A",.,"A",.,"A",.,"A",.,"A",,"A",,"A",.,"A","3",,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",4,.,"A",.,"A",3,"D",9,"D",.,"A",.,"A",,"A",.,"A",.,"A",,"A",.,"A",.,"A",.,"A",,"A",,"A",,"A",,"A","1","1","D",,"A",,"A",,"A",,"A",,"A",,"A"
40,16,"1","1","7",,"06","1","2","D","D","D","D","A","D",542212,38,"D",259,"D",.,"A",.,"A",.,"A",81,"D","2","D","2","D",.,"A","1","43","D",.,"A",16,"D",395,"D",.,"A",.,"A",490,"D",1,.,"A",.,"A",.,"A",.,"A",0,"D",.,"A","2","D",5,"D",.,"A","2","D",6400,"D",.,"A",0,"D","2","D","3","D",,"A","1","D","1","1","D",,"A",,"A",,"A",,"A",,"A",,"A"
40,52,"1","1","7",,"03","1","1","D","D","D","D","A","D",542212,38,"D",5034,"D",.,"A",1442,"D",.,"A",1259,"D","2","D","2","D",.,"A","2","43","D",.,"A",192,"D",2746,"D",.,"A",.,"A",5508,"D",2,55,"D",.,"A",.,"A",.,"A",0,"D",.,"A","2","D",48,"D",.,"A","2","D",72000,"D",.,"A",0,"D","2","D","3","D",,"A","2","D","1","1","D",,"A",,"A",,"A",,"A",,"A",,"A"
.,.,,"5","7",,,"1","1","A","A","A","D","A","A",542212,10,"D",.,"A",.,"A",.,"A",.,"A",.,"A",,"A",,"A",.,"A","3",,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",3,.,"A",.,"A",3,"D",9,"D",.,"A",.,"A",,"A",.,"A",.,"A",,"A",.,"A",.,"A",.,"A",,"A",,"A",,"A",,"A","1","1","D",,"A",,"A",,"A",,"A",,"A",,"A"
.,.,,"5","7",,,"1","1","A","A","A","D","A","A",542212,7,"D",.,"A",.,"A",.,"A",.,"A",.,"A",,"A",,"A",.,"A","3",,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",4,.,"A",.,"A",3,"D",9,"D",.,"A",.,"A",,"A",.,"A",.,"A",,"A",.,"A",.,"A",.,"A",,"A",,"A",,"A",,"A","1","1","D",,"A",,"A",,"A",,"A",,"A",,"A"
.,0,,"3",,"2",,"1","2","A","D","A","A","D","A",542221,57,"D",.,"A",.,"A",.,"A",.,"A",.,"A","2","D","2","D",.,"A","0","43","D",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",2,.,"A",.,"A",.,"A",.,"A",.,"A",.,"A","2","D",.,"A",.,"A","2","D",.,"A",.,"A",0,"D","2","D","3","D",,"A",,"A","2","1","D",,"A",,"A",,"A",,"A",,"A",,"A"
40,52,"1","3",,,"05","1","1","D","D","D","A","A","D",542221,57,"D",.,"B",.,"A",1132,"D",.,"A",.,"B","2","D","2","D",.,"A","1","43","D",.,"A",.,"C",636,"D",.,"A",.,"A",1377,"D",1,40,"D",.,"A",.,"A",.,"A",0,"D",.,"A","2","D",.,"C",.,"A","2","D",18000,"D",.,"A",0,"D","2","D","3","D",,"A","2","D","2","1","D",,"A",,"A",,"A",,"A",,"A",,"A"
.,0,,"3",,"2",,"1","2","A","D","A","A","D","A",542222,57,"D",.,"A",.,"A",.,"A",.,"A",.,"A","2","D","2","D",.,"A","0","43","D",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",2,.,"A",.,"A",.,"A",.,"A",.,"A",.,"A","2","D",.,"A",.,"A","2","D",.,"A",.,"A",0,"D","2","D","3","D",,"A",,"A","2","1","D",,"A",,"A",,"A",,"A",,"A",,"A"
40,52,"1","3",,,"05","1","1","D","D","D","A","A","D",542222,57,"D",.,"B",.,"A",1132,"D",.,"A",.,"B","2","D","2","D",.,"A","1","43","D",.,"A",.,"C",636,"D",.,"A",.,"A",1377,"D",1,40,"D",.,"A",.,"A",.,"A",0,"D",.,"A","2","D",.,"C",.,"A","2","D",18000,"D",.,"A",0,"D","2","D","3","D",,"A","2","D","2","1","D",,"A",,"A",,"A",,"A",,"A",,"A"
40,40,"3","1",,,"02","1","2","D","D","D","A","A","D",542231,32,"D",3112,"D",.,"A",.,"A",.,"A",1545,"D","2","D","2","D",.,"A","1","44","D",.,"A",147,"D",1795,"D",.,"A",2200,"D",2907,"D",1,.,"A",.,"A",.,"A",.,"A",0,"D",.,"A","2","D",73,"D",.,"A","2","D",38000,"D",.,"A",0,"D","2","D","3","D",,"A","2","D","2","1","D",,"A",,"A",,"A",,"A",,"A",,"A"
44,52,"1","1",,,"05","1","1","D","D","D","A","A","D",542231,46,"D",4663,"D",.,"A",.,"A",.,"A",2331,"D","2","D","2","D",.,"A","2","40","D",.,"A",78,"D",803,"D",.,"A",5200,"D",3672,"D",2,.,"A",.,"A",.,"A",.,"A",0,"D",.,"A","2","D",39,"D",.,"A","2","D",48000,"D",.,"A",0,"D","2","D","3","D",,"A","1","D","2","1","D",,"A",,"A",,"A",,"A",,"A",,"A"
.,.,,"5",,,,"1","1","A","A","A","A","A","A",542231,0,"D",.,"A",.,"A",.,"A",.,"A",.,"A",,"A",,"A",.,"A","3",,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",3,.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",,"A",.,"A",.,"A",,"A",.,"A",.,"A",.,"A",,"A",,"A",,"A",,"A","2","1","D",,"A",,"A",,"A",,"A",,"A",,"A"
40,40,"3","1",,,"02","1","2","D","D","D","A","A","D",542232,32,"D",3112,"D",.,"A",.,"A",.,"A",1545,"D","2","D","2","D",.,"A","1","44","D",.,"A",147,"D",1795,"D",.,"A",2200,"D",2907,"D",1,.,"A",.,"A",.,"A",.,"A",0,"D",.,"A","2","D",73,"D",.,"A","2","D",38000,"D",.,"A",0,"D","2","D","3","D",,"A","2","D","2","1","D",,"A",,"A",,"A",,"A",,"A",,"A"
44,52,"1","1",,,"05","1","1","D","D","D","A","A","D",542232,46,"D",4663,"D",.,"A",.,"A",.,"A",2331,"D","2","D","2","D",.,"A","2","40","D",.,"A",78,"D",803,"D",.,"A",5200,"D",3672,"D",2,.,"A",.,"A",.,"A",.,"A",0,"D",.,"A","2","D",39,"D",.,"A","2","D",48000,"D",.,"A",0,"D","2","D","3","D",,"A","1","D","2","1","D",,"A",,"A",,"A",,"A",,"A",,"A"
.,.,,"5",,,,"1","1","A","A","A","A","A","A",542232,0,"D",.,"A",.,"A",.,"A",.,"A",.,"A",,"A",,"A",.,"A","3",,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",3,.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",,"A",.,"A",.,"A",,"A",.,"A",.,"A",.,"A",,"A",,"A",,"A",,"A","2","1","D",,"A",,"A",,"A",,"A",,"A",,"A"
40,52,"2","1",,,"02","1","1","D","D","D","A","A","D",542241,39,"D",17192,"D",.,"A",.,"A",.,"A",.,"A","2","D","2","D",.,"A","1","44","D",.,"A",515,"D",2696,"D",.,"A",.,"A",6699,"D",1,.,"A",.,"A",.,"A",.,"A",0,"D",.,"A","2","D",.,"A",.,"A","2","D",90000,"D",.,"A",0,"D","1","D","3","D",,"A","2","D","2","1","D",,"A",,"A",,"A",,"A",,"A",,"A"
.,0,,"1",,"2",,"1","2","A","D","A","A","D","A",542241,36,"D",.,"A",.,"A",.,"A",.,"A",.,"A","2","D","2","D",.,"A","2","40","D",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",2,.,"A",.,"A",.,"A",.,"A",.,"A",.,"A","2","D",.,"A",.,"A","2","D",.,"A",.,"A",0,"D","2","D","1","D",,"A",,"A","2","1","D",,"A",,"A",,"A",,"A",,"A",,"A"
.,.,,"5",,,,"1","1","A","A","A","A","A","A",542241,8,"D",.,"A",.,"A",.,"A",.,"A",.,"A",,"A",,"A",.,"A","3",,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",3,.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",,"A",.,"A",.,"A",,"A",.,"A",.,"A",.,"A",,"A",,"A",,"A",,"A","2","1","D",,"A",,"A",,"A",,"A",,"A",,"A"
.,.,,"5",,,,"1","2","A","A","A","A","A","A",542241,5,"D",.,"A",.,"A",.,"A",.,"A",.,"A",,"A",,"A",.,"A","3",,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",4,.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",,"A",.,"A",.,"A",,"A",.,"A",.,"A",.,"A",,"A",,"A",,"A",,"A","2","1","D",,"A",,"A",,"A",,"A",,"A",,"A"
40,52,"2","1",,,"02","1","1","D","D","D","A","A","D",542242,39,"D",17192,"D",.,"A",.,"A",.,"A",.,"A","2","D","2","D",.,"A","1","44","D",.,"A",515,"D",2696,"D",.,"A",.,"A",6699,"D",1,.,"A",.,"A",.,"A",.,"A",0,"D",.,"A","2","D",.,"A",.,"A","2","D",90000,"D",.,"A",0,"D","1","D","3","D",,"A","2","D","2","1","D",,"A",,"A",,"A",,"A",,"A",,"A"
.,0,,"1",,"2",,"1","2","A","D","A","A","D","A",542242,36,"D",.,"A",.,"A",.,"A",.,"A",.,"A","2","D","2","D",.,"A","2","40","D",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",2,.,"A",.,"A",.,"A",.,"A",.,"A",.,"A","2","D",.,"A",.,"A","2","D",.,"A",.,"A",0,"D","2","D","1","D",,"A",,"A","2","1","D",,"A",,"A",,"A",,"A",,"A",,"A"
.,.,,"5",,,,"1","1","A","A","A","A","A","A",542242,8,"D",.,"A",.,"A",.,"A",.,"A",.,"A",,"A",,"A",.,"A","3",,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",3,.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",,"A",.,"A",.,"A",,"A",.,"A",.,"A",.,"A",,"A",,"A",,"A",,"A","2","1","D",,"A",,"A",,"A",,"A",,"A",,"A"
.,.,,"5",,,,"1","2","A","A","A","A","A","A",542242,5,"D",.,"A",.,"A",.,"A",.,"A",.,"A",,"A",,"A",.,"A","3",,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",4,.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",,"A",.,"A",.,"A",,"A",.,"A",.,"A",.,"A",,"A",,"A",,"A",,"A","2","1","D",,"A",,"A",,"A",,"A",,"A",,"A"
.,0,,"2",,"1",,"1","1","A","D","A","A","D","A",542251,74,"D",.,"A",.,"A",.,"A",.,"A",.,"A","2","D","1","D",.,"A","1","02","D",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",1,.,"A",.,"A",.,"A",.,"A",.,"A",498,"D","2","D",.,"A",.,"A","2","D",.,"A",12,"D",6680,"D",,"A",,"A","1","D",,"A","2","1","D",,"A",,"A",,"A",,"A",,"A",,"A"
.,0,,"2",,"1",,"1","1","A","D","A","A","D","A",542252,74,"D",.,"A",.,"A",.,"A",.,"A",.,"A","2","D","1","D",.,"A","1","02","D",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",1,.,"A",.,"A",.,"A",.,"A",.,"A",498,"D","2","D",.,"A",.,"A","2","D",.,"A",12,"D",6680,"D",,"A",,"A","1","D",,"A","2","1","D",,"A",,"A",,"A",,"A",,"A",,"A"
40,45,"1","2",,,"04","1","1","D","D","D","A","A","D",542261,66,"D",.,"B",.,"A",.,"A",.,"A",.,"B","2","D","1","D",.,"A","1","40","D",.,"A",.,"C",.,"A",.,"A",.,"A",0,"D",1,.,"A",.,"A",.,"A",.,"A",0,"D",.,"C","2","D",.,"C",.,"A","2","D",.,"B",12,"D",704,"D",,"A","3","D","1","D","2","D","2","1","D",,"A",,"A",,"A",,"A",,"A",,"A"
40,45,"1","2",,,"04","1","1","D","D","D","A","A","D",542262,66,"D",.,"B",.,"A",.,"A",.,"A",.,"B","2","D","1","D",.,"A","1","40","D",.,"A",.,"C",.,"A",.,"A",.,"A",0,"D",1,.,"A",.,"A",.,"A",.,"A",0,"D",.,"C","2","D",.,"C",.,"A","2","D",.,"B",12,"D",704,"D",,"A","3","D","1","D","2","D","2","1","D",,"A",,"A",,"A",,"A",,"A",,"A"
25,40,"1","1",,,"03","1","2","D","D","D","A","A","D",542271,32,"D",231,"D",.,"A",.,"A",.,"A",385,"D","2","D","2","D",.,"A","1","46","D",.,"A",3,"D",455,"D",.,"A",3000,"D",2682,"D",1,.,"A",.,"A",.,"A",.,"A",0,"D",.,"A","2","D",5,"D",.,"A","2","D",35053,"D",.,"A",0,"D","2","D","3","D",,"A","2","D","2","1","D",,"A",,"A",,"A",,"A",,"A",,"A"
40,52,"3","1",,,"03","1","1","D","D","D","A","A","D",542271,33,"D",6891,"D",.,"A",18263,"T",.,"A",3887,"D","2","D","2","D",.,"A","2","46","D",.,"A",429,"D",15658,"T",.,"A",3000,"D",6815,"D",2,1267,"T",.,"A",.,"A",.,"A",0,"D",.,"A","2","D",242,"D",.,"A","2","D",98000,"D",.,"A",0,"D","2","D","3","D",,"A","3","D","2","1","D",,"A",,"A",,"A",,"A",,"A",,"A"
.,.,,"5",,,,"1","1","A","A","A","A","A","A",542271,0,"D",.,"A",.,"A",.,"A",.,"A",.,"A",,"A",,"A",.,"A","3",,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",3,.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",,"A",.,"A",.,"A",,"A",.,"A",.,"A",.,"A",,"A",,"A",,"A",,"A","2","1","D",,"A",,"A",,"A",,"A",,"A",,"A"
25,40,"1","1",,,"03","1","2","D","D","D","A","A","D",542272,32,"D",231,"D",.,"A",.,"A",.,"A",385,"D","2","D","2","D",.,"A","1","46","D",.,"A",3,"D",455,"D",.,"A",3000,"D",2682,"D",1,.,"A",.,"A",.,"A",.,"A",0,"D",.,"A","2","D",5,"D",.,"A","2","D",35053,"D",.,"A",0,"D","2","D","3","D",,"A","2","D","2","1","D",,"A",,"A",,"A",,"A",,"A",,"A"
40,52,"3","1",,,"03","1","1","D","D","D","A","A","D",542272,33,"D",6891,"D",.,"A",18263,"T",.,"A",3887,"D","2","D","2","D",.,"A","2","46","D",.,"A",429,"D",15658,"T",.,"A",3000,"D",6815,"D",2,1267,"T",.,"A",.,"A",.,"A",0,"D",.,"A","2","D",242,"D",.,"A","2","D",98000,"D",.,"A",0,"D","2","D","3","D",,"A","3","D","2","1","D",,"A",,"A",,"A",,"A",,"A",,"A"
.,.,,"5",,,,"1","1","A","A","A","A","A","A",542272,0,"D",.,"A",.,"A",.,"A",.,"A",.,"A",,"A",,"A",.,"A","3",,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",3,.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",,"A",.,"A",.,"A",,"A",.,"A",.,"A",.,"A",,"A",,"A",,"A",,"A","2","1","D",,"A",,"A",,"A",,"A",,"A",,"A"
40,40,"1","5","8",,"10","1","1","D","D","D","D","A","D",542281,33,"D",1071,"D",.,"A",.,"A",.,"A",.,"A","2","D","2","D",.,"A","1","40","D",.,"A",25,"D",350,"D",.,"A",.,"A",1148,"D",1,.,"A",.,"A",.,"A",.,"A",0,"D",.,"A","2","D",.,"A",.,"A","2","D",15000,"D",.,"A",0,"D","2","D","3","D",,"A","1","D","1",,"A",,"A",,"A",,"A",,"A","6","D",,"A"
