"HRSPERWK","WKS_WRKD","EMPLTYPE","MARITAL","ORIGIN","WHYNOWRK","OCCULIST","RACE","SEX","HRSP_RWK","WKS__RKD","EMPL_YPE","MARITAL_","ORIGIN_","WHYN_WRK","OCCU_IST","RACE_","SEX_","NEWID","AGE","AGE_","ANFEDTXX","ANFE_TXX","ANGVX","ANGVX_","ANPVTX","ANPVTX_","ANRRX","ANRRX_","ANSTATXX","ANST_TXX","ANYRAIL","ANYRAIL_","ANYSSINC","ANYS_INC","BSNSX","BSNSX_","CU_CODE1","CU_C_DE1","EDUCA","EDUCA_","FARMX","FARMX_","FEDTXX","FEDTXX_","GROSPAYX","GROS_AYX","GVX","GVX_","IRAX","IRAX_","JSSDEDX","JSSDEDX_","MEMBNO","PVTX","PVTX_","RRX","RRX_","SCHLNCHQ","SCHL_CHQ","SCHLNCHX","SCHL_CHX","SLFEMPSS","SLFE_PSS","SS_RRX","SS_RRX_","STA_SUPP","STA__UPP","STATXX","STATXX_","SUPPX","SUPPX_","US_SUPP","US_SUPP_","WAGEX","WAGEX_","SS_RRQ","SS_RRQ_","SOCRRX","SOCRRX_","ARM_FORC","ARM__ORC","IN_COLL","IN_COLL_","MEDICARE","MEDI_ARE","PAYPERD","PAYPERD_"
.,.,,"5","4",,,"1","2","A","A","A","D","D","A","A","D","D",420132,7,"D",.,"A",.,"A",.,"A",.,"A",.,"A",,"A",,"A",.,"A","3","D",,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",2,.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",,"A",.,"A",.,"A",,"A",.,"A",.,"A",.,"A",,"A",,"A",,"A",,"A"
40,52,"1","1","1",,"03","1","1","D","D","D","D","D","A","D","D","D",420141,56,"D",.,"B",.,"A",.,"A",.,"A",.,"B","2","D","2","D",.,"A","1","D","41","D",.,"A",.,"B",1300,"D",.,"A",2000,"D",5034,"D",1,.,"A",.,"A",.,"A",.,"A",0,"D",.,"A","2","D",.,"B",.,"A","2","D",65800,"D",.,"A",0,"D","2","D","3","D",,"A","2","D"
30,30,"1","1","1",,"04","1","2","D","D","D","D","D","A","D","D","D",420141,55,"D",.,"B",.,"A",.,"A",.,"A",.,"B","2","D","2","D",.,"A","2","D","39","D",.,"A",.,"B",400,"D",.,"A",2000,"D",1148,"D",2,.,"A",.,"A",.,"A",.,"A",0,"D",.,"A","2","D",.,"B",.,"A","2","D",15000,"D",.,"A",0,"D","2","D","3","D",,"A","1","D"
40,52,"1","5","1",,"03","1","1","D","D","D","D","D","A","D","D","D",420141,23,"D",.,"B",.,"A",.,"A",.,"A",.,"B","2","D","2","D",.,"A","3","D","41","D",.,"A",.,"B",600,"D",.,"A",.,"A",2754,"D",3,.,"A",.,"A",.,"A",.,"A",0,"D",.,"A","2","D",.,"B",.,"A","2","D",36000,"D",.,"A",0,"D","2","D","3","D",,"A","2","D"
40,52,"1","1","1",,"03","1","1","D","D","D","D","D","A","D","D","D",420142,56,"D",.,"B",.,"A",.,"A",.,"A",.,"B","2","D","2","D",.,"A","1","D","41","D",.,"A",.,"B",1300,"D",.,"A",2000,"D",5034,"D",1,.,"A",.,"A",.,"A",.,"A",0,"D",.,"A","2","D",.,"B",.,"A","2","D",65800,"D",.,"A",0,"D","2","D","3","D",,"A","2","D"
30,30,"1","1","1",,"04","1","2","D","D","D","D","D","A","D","D","D",420142,55,"D",.,"B",.,"A",.,"A",.,"A",.,"B","2","D","2","D",.,"A","2","D","39","D",.,"A",.,"B",400,"D",.,"A",2000,"D",1148,"D",2,.,"A",.,"A",.,"A",.,"A",0,"D",.,"A","2","D",.,"B",.,"A","2","D",15000,"D",.,"A",0,"D","2","D","3","D",,"A","1","D"
40,52,"1","5","1",,"03","1","1","D","D","D","D","D","A","D","D","D",420142,23,"D",.,"B",.,"A",.,"A",.,"A",.,"B","2","D","2","D",.,"A","3","D","41","D",.,"A",.,"B",600,"D",.,"A",.,"A",2754,"D",3,.,"A",.,"A",.,"A",.,"A",0,"D",.,"A","2","D",.,"B",.,"A","2","D",36000,"D",.,"A",0,"D","2","D","3","D",,"A","2","D"
40,52,"1","3","1",,"04","1","2","D","D","D","D","D","A","D","D","D",420151,47,"D",2780,"D",.,"A",2240,"D",.,"A",1320,"D","2","D","2","D",.,"A","1","D","41","D",.,"A",139,"D",1600,"D",.,"A",.,"A",2448,"D",1,112,"D",.,"A",.,"A",.,"A",0,"D",.,"A","2","D",66,"D",.,"A","2","D",32000,"D",.,"A",0,"D","2","D","3","D",,"A","2","D"
40,52,"1","3","1",,"04","1","2","D","D","D","D","D","A","D","D","D",420152,47,"D",2780,"D",.,"A",2240,"D",.,"A",1320,"D","2","D","2","D",.,"A","1","D","41","D",.,"A",139,"D",1600,"D",.,"A",.,"A",2448,"D",1,112,"D",.,"A",.,"A",.,"A",0,"D",.,"A","2","D",66,"D",.,"A","2","D",32000,"D",.,"A",0,"D","2","D","3","D",,"A","2","D"
.,0,,"1","4","2",,"1","2","A","D","A","D","D","D","A","D","D",420161,29,"D",.,"A",.,"A",.,"A",.,"A",.,"A","2","D","2","D",.,"A","1","D","40","D",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",1,.,"A",.,"A",.,"A",.,"A",.,"A",.,"A","2","D",.,"A",.,"A","2","D",.,"A",.,"A",0,"D","2","D","3","D",,"A",,"A"
60,52,"4","1","1",,"08","1","1","D","D","D","D","D","A","D","D","D",420161,28,"D",.,"B",.,"A",.,"A",.,"A",.,"B","2","D","2","D",.,"A","2","D","43","D",.,"A",163,"D",2402,"D",.,"A",.,"A",0,"D",2,.,"A",.,"A",.,"A",.,"A",0,"D",.,"A","2","D",30,"D",.,"A","2","D",.,"B",.,"A",0,"D","2","D","3","D",,"A",,"A"
.,.,,"5","4",,,"1","2","A","A","A","D","D","A","A","D","D",420161,4,"D",.,"A",.,"A",.,"A",.,"A",.,"A",,"A",,"A",.,"A","3","D",,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",3,.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",,"A",.,"A",.,"A",,"A",.,"A",.,"A",.,"A",,"A",,"A",,"A",,"A"
.,.,,"5","4",,,"1","1","A","A","A","D","D","A","A","D","D",420161,1,"D",.,"A",.,"A",.,"A",.,"A",.,"A",,"A",,"A",.,"A","3","D",,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",4,.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",,"A",.,"A",.,"A",,"A",.,"A",.,"A",.,"A",,"A",,"A",,"A",,"A"
.,.,,"5","4",,,"1","1","A","A","A","D","D","A","A","D","D",420161,0,"D",.,"A",.,"A",.,"A",.,"A",.,"A",,"A",,"A",.,"A","3","D",,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",5,.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",,"A",.,"A",.,"A",,"A",.,"A",.,"A",.,"A",,"A",,"A",,"A",,"A"
.,0,,"1","4","2",,"1","2","A","D","A","D","D","D","A","D","D",420162,29,"D",.,"A",.,"A",.,"A",.,"A",.,"A","2","D","2","D",.,"A","1","D","40","D",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",1,.,"A",.,"A",.,"A",.,"A",.,"A",.,"A","2","D",.,"A",.,"A","2","D",.,"A",.,"A",0,"D","2","D","3","D",,"A",,"A"
60,52,"4","1","1",,"08","1","1","D","D","D","D","D","A","D","D","D",420162,28,"D",.,"B",.,"A",.,"A",.,"A",.,"B","2","D","2","D",.,"A","2","D","43","D",.,"A",163,"D",2402,"D",.,"A",.,"A",0,"D",2,.,"A",.,"A",.,"A",.,"A",0,"D",.,"A","2","D",30,"D",.,"A","2","D",.,"B",.,"A",0,"D","2","D","3","D",,"A",,"A"
.,.,,"5","4",,,"1","2","A","A","A","D","D","A","A","D","D",420162,4,"D",.,"A",.,"A",.,"A",.,"A",.,"A",,"A",,"A",.,"A","3","D",,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",3,.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",,"A",.,"A",.,"A",,"A",.,"A",.,"A",.,"A",,"A",,"A",,"A",,"A"
.,.,,"5","4",,,"1","1","A","A","A","D","D","A","A","D","D",420162,1,"D",.,"A",.,"A",.,"A",.,"A",.,"A",,"A",,"A",.,"A","3","D",,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",4,.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",,"A",.,"A",.,"A",,"A",.,"A",.,"A",.,"A",,"A",,"A",,"A",,"A"
.,.,,"5","4",,,"1","1","A","A","A","D","D","A","A","D","D",420162,0,"D",.,"A",.,"A",.,"A",.,"A",.,"A",,"A",,"A",.,"A","3","D",,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",5,.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",,"A",.,"A",.,"A",,"A",.,"A",.,"A",.,"A",,"A",,"A",,"A",,"A"
60,52,"1","1","1",,"06","1","1","D","D","D","D","D","A","D","D","D",420171,46,"D",.,"B",.,"B",.,"B",.,"B",.,"B","2","D","2","D",.,"A","1","D","39","D",.,"A",.,"B",.,"B",.,"B",.,"A",0,"D",1,.,"B",.,"B",.,"A",.,"A",0,"D",.,"A","2","D",.,"B",.,"A","2","D",.,"B",.,"A",0,"D","2","D","3","D",,"A",,"B"
50,52,"1","1","4",,"11","1","2","D","D","D","D","D","A","D","D","D",420171,38,"D",.,"B",.,"B",.,"B",.,"B",.,"B","2","D","2","D",.,"A","2","D","39","D",.,"A",.,"B",.,"B",.,"B",.,"A",0,"D",2,.,"B",.,"B",.,"A",.,"A",0,"D",.,"A","2","D",.,"B",.,"A","2","D",.,"B",.,"A",0,"D","2","D","3","D",,"A",,"B"
40,26,"1","5","4",,"07","1","2","D","D","D","D","D","A","D","D","D",420171,22,"D",.,"B",.,"B",.,"B",.,"B",.,"B","2","D","2","D",.,"A","5","D","39","D",.,"A",.,"B",.,"B",.,"B",.,"A",0,"D",3,.,"B",.,"B",.,"A",.,"A",0,"D",.,"A","2","D",.,"B",.,"A","2","D",.,"B",.,"A",0,"D","2","D","3","D",,"A",,"B"
60,52,"1","1","1",,"06","1","1","D","D","D","D","D","A","D","D","D",420172,46,"D",.,"B",.,"B",.,"B",.,"B",.,"B","2","D","2","D",.,"A","1","D","39","D",.,"A",.,"B",.,"B",.,"B",.,"A",0,"D",1,.,"B",.,"B",.,"A",.,"A",0,"D",.,"A","2","D",.,"B",.,"A","2","D",.,"B",.,"A",0,"D","2","D","3","D",,"A",,"B"
50,52,"1","1","4",,"11","1","2","D","D","D","D","D","A","D","D","D",420172,38,"D",.,"B",.,"B",.,"B",.,"B",.,"B","2","D","2","D",.,"A","2","D","39","D",.,"A",.,"B",.,"B",.,"B",.,"A",0,"D",2,.,"B",.,"B",.,"A",.,"A",0,"D",.,"A","2","D",.,"B",.,"A","2","D",.,"B",.,"A",0,"D","2","D","3","D",,"A",,"B"
40,26,"1","5","4",,"07","1","2","D","D","D","D","D","A","D","D","D",420172,22,"D",.,"B",.,"B",.,"B",.,"B",.,"B","2","D","2","D",.,"A","5","D","39","D",.,"A",.,"B",.,"B",.,"B",.,"A",0,"D",3,.,"B",.,"B",.,"A",.,"A",0,"D",.,"A","2","D",.,"B",.,"A","2","D",.,"B",.,"A",0,"D","2","D","3","D",,"A",,"B"
.,0,,"1","2","2",,"1","2","A","D","A","D","D","D","A","D","D",420181,29,"D",.,"A",.,"A",.,"A",.,"A",.,"A","2","D","2","D",.,"A","1","D","39","D",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",1,.,"A",.,"A",.,"A",.,"A",.,"A",.,"A","2","D",.,"A",.,"A","2","D",.,"A",.,"A",0,"D","2","D","3","D",,"A",,"A"
40,52,"1","1","2",,"15","1","1","D","D","D","D","D","A","D","D","D",420181,35,"D",.,"B",.,"A",.,"A",.,"A",.,"A","2","D","2","D",.,"A","2","D","39","D",.,"A",.,"C",400,"D",.,"A",.,"A",1530,"D",2,.,"A",.,"A",.,"A",.,"A",0,"D",.,"A","2","D",.,"A",.,"A","2","D",20000,"D",.,"A",0,"D","2","D","3","D",,"A","1","D"
.,.,,"5","2",,,"1","2","A","A","A","D","D","A","A","D","D",420181,6,"D",.,"A",.,"A",.,"A",.,"A",.,"A",,"A",,"A",.,"A","3","D",,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",3,.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",,"A",.,"A",.,"A",,"A",.,"A",.,"A",.,"A",,"A",,"A",,"A",,"A"
.,.,,"5","2",,,"1","1","A","A","A","D","D","A","A","D","D",420181,0,"D",.,"A",.,"A",.,"A",.,"A",.,"A",,"A",,"A",.,"A","3","D",,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",4,.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",,"A",.,"A",.,"A",,"A",.,"A",.,"A",.,"A",,"A",,"A",,"A",,"A"
.,0,,"1","2","2",,"1","2","A","D","A","D","D","D","A","D","D",420182,29,"D",.,"A",.,"A",.,"A",.,"A",.,"A","2","D","2","D",.,"A","1","D","39","D",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",1,.,"A",.,"A",.,"A",.,"A",.,"A",.,"A","2","D",.,"A",.,"A","2","D",.,"A",.,"A",0,"D","2","D","3","D",,"A",,"A"
40,52,"1","1","2",,"15","1","1","D","D","D","D","D","A","D","D","D",420182,35,"D",.,"B",.,"A",.,"A",.,"A",.,"A","2","D","2","D",.,"A","2","D","39","D",.,"A",.,"C",400,"D",.,"A",.,"A",1530,"D",2,.,"A",.,"A",.,"A",.,"A",0,"D",.,"A","2","D",.,"A",.,"A","2","D",20000,"D",.,"A",0,"D","2","D","3","D",,"A","1","D"
.,.,,"5","2",,,"1","2","A","A","A","D","D","A","A","D","D",420182,6,"D",.,"A",.,"A",.,"A",.,"A",.,"A",,"A",,"A",.,"A","3","D",,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",3,.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",,"A",.,"A",.,"A",,"A",.,"A",.,"A",.,"A",,"A",,"A",,"A",,"A"
.,.,,"5","2",,,"1","1","A","A","A","D","D","A","A","D","D",420182,0,"D",.,"A",.,"A",.,"A",.,"A",.,"A",,"A",,"A",.,"A","3","D",,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",4,.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",,"A",.,"A",.,"A",,"A",.,"A",.,"A",.,"A",,"A",,"A",,"A",,"A"
50,52,"1","1","1",,"01","1","1","D","D","D","D","D","A","D","D","D",420191,42,"D",.,"B",.,"A",.,"B",.,"A",.,"B","2","D","2","D",.,"A","1","D","43","D",.,"A",.,"C",3000,"D",.,"A",.,"A",5738,"D",1,.,"C",.,"A",.,"A",.,"A",0,"D",.,"A","2","D",.,"C",.,"A","2","D",75000,"D",.,"A",0,"D","2","D","3","D",,"A","2","D"
20,52,"1","1","1",,"10","1","2","D","D","D","D","D","A","D","D","D",420191,41,"D",.,"B",.,"A",.,"A",.,"A",.,"B","2","D","2","D",.,"A","2","D","44","D",.,"A",.,"C",500,"D",.,"A",.,"A",1301,"D",2,.,"A",.,"A",.,"A",.,"A",0,"D",.,"A","2","D",.,"C",.,"A","2","D",17000,"D",.,"A",0,"D","2","D","3","D",,"A","2","D"
.,.,,"5","1",,,"1","2","A","A","A","D","D","A","A","D","D",420191,13,"D",.,"A",.,"A",.,"A",.,"A",.,"A",,"A",,"A",.,"A","3","D",,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",3,.,"A",.,"A",4,"D",10,"D",.,"A",.,"A",,"A",.,"A",.,"A",,"A",.,"A",.,"A",.,"A",,"A",,"A",,"A",,"A"
.,.,,"5","1",,,"1","1","A","A","A","D","D","A","A","D","D",420191,10,"D",.,"A",.,"A",.,"A",.,"A",.,"A",,"A",,"A",.,"A","3","D",,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",4,.,"A",.,"A",4,"D",7,"D",.,"A",.,"A",,"A",.,"A",.,"A",,"A",.,"A",.,"A",.,"A",,"A",,"A",,"A",,"A"
.,.,,"5","1",,,"1","1","A","A","A","D","D","A","A","D","D",420191,7,"D",.,"A",.,"A",.,"A",.,"A",.,"A",,"A",,"A",.,"A","3","D",,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",5,.,"A",.,"A",4,"D",7,"D",.,"A",.,"A",,"A",.,"A",.,"A",,"A",.,"A",.,"A",.,"A",,"A",,"A",,"A",,"A"
50,52,"1","1","1",,"01","1","1","D","D","D","D","D","A","D","D","D",420192,42,"D",.,"B",.,"A",.,"B",.,"A",.,"B","2","D","2","D",.,"A","1","D","43","D",.,"A",.,"C",3000,"D",.,"A",.,"A",5738,"D",1,.,"C",.,"A",.,"A",.,"A",0,"D",.,"A","2","D",.,"C",.,"A","2","D",75000,"D",.,"A",0,"D","2","D","3","D",,"A","2","D"
20,52,"1","1","1",,"10","1","2","D","D","D","D","D","A","D","D","D",420192,41,"D",.,"B",.,"A",.,"A",.,"A",.,"B","2","D","2","D",.,"A","2","D","44","D",.,"A",.,"C",500,"D",.,"A",.,"A",1301,"D",2,.,"A",.,"A",.,"A",.,"A",0,"D",.,"A","2","D",.,"C",.,"A","2","D",17000,"D",.,"A",0,"D","2","D","3","D",,"A","2","D"
.,.,,"5","1",,,"1","2","A","A","A","D","D","A","A","D","D",420192,13,"D",.,"A",.,"A",.,"A",.,"A",.,"A",,"A",,"A",.,"A","3","D",,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",3,.,"A",.,"A",4,"D",10,"D",.,"A",.,"A",,"A",.,"A",.,"A",,"A",.,"A",.,"A",.,"A",,"A",,"A",,"A",,"A"
.,.,,"5","1",,,"1","1","A","A","A","D","D","A","A","D","D",420192,10,"D",.,"A",.,"A",.,"A",.,"A",.,"A",,"A",,"A",.,"A","3","D",,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",4,.,"A",.,"A",4,"D",7,"D",.,"A",.,"A",,"A",.,"A",.,"A",,"A",.,"A",.,"A",.,"A",,"A",,"A",,"A",,"A"
.,.,,"5","1",,,"1","1","A","A","A","D","D","A","A","D","D",420192,7,"D",.,"A",.,"A",.,"A",.,"A",.,"A",,"A",,"A",.,"A","3","D",,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",5,.,"A",.,"A",4,"D",7,"D",.,"A",.,"A",,"A",.,"A",.,"A",,"A",.,"A",.,"A",.,"A",,"A",,"A",,"A",,"A"
50,52,"1","5","4",,"03","4","2","D","D","D","D","D","A","D","D","D",420201,26,"D",.,"B",.,"A",.,"B",.,"A",.,"B","2","D","2","D",.,"A","1","D","44","D",.,"A",.,"C",.,"C",.,"A",.,"A",0,"D",1,.,"C",.,"A",.,"A",.,"A",0,"D",.,"A","2","D",.,"C",.,"A","2","D",.,"C",.,"A",0,"D","2","D","3","D",,"A","2","D"
50,52,"1","5","4",,"03","4","2","D","D","D","D","D","A","D","D","D",420202,26,"D",.,"B",.,"A",.,"B",.,"A",.,"B","2","D","2","D",.,"A","1","D","44","D",.,"A",.,"C",.,"C",.,"A",.,"A",0,"D",1,.,"C",.,"A",.,"A",.,"A",0,"D",.,"A","2","D",.,"C",.,"A","2","D",.,"C",.,"A",0,"D","2","D","3","D",,"A","2","D"
50,52,"1","1","4",,"13","4","1","D","D","D","D","D","A","D","D","D",420211,50,"D",.,"B",.,"B",.,"B",.,"B",.,"B","2","D","2","D",.,"A","1","D","06","D",.,"A",.,"B",.,"B",.,"B",.,"A",0,"D",1,.,"B",.,"B",.,"A",.,"A",0,"D",.,"A","2","D",.,"B",.,"A","2","D",.,"B",.,"A",0,"D","2","D",,"A",,"A",,"B"
45,52,"4","1","4",,"04","4","2","D","D","D","D","D","A","D","D","D",420211,50,"D",.,"B",.,"B",.,"B",.,"B",.,"B","2","D","2","D",.,"A","2","D","39","D",.,"A",.,"B",.,"B",.,"B",.,"A",0,"D",2,.,"B",.,"B",.,"A",.,"A",0,"D",.,"A","2","D",.,"B",.,"A","2","D",.,"B",.,"A",0,"D","2","D","3","D",,"A",,"B"
40,52,"1","1","4",,"13","4","2","D","D","D","D","D","A","D","D","D",420211,24,"D",.,"B",.,"B",.,"B",.,"B",.,"B","2","D","2","D",.,"A","3","D","40","D",.,"A",.,"B",.,"B",.,"B",.,"A",0,"D",4,.,"B",.,"B",.,"A",.,"A",0,"D",.,"A","2","D",.,"B",.,"A","2","D",.,"B",.,"A",0,"D","2","D","3","D",,"A",,"B"
36,4,"1","1","4",,"03","4","1","D","D","D","D","D","A","D","D","D",420211,21,"D",.,"B",.,"B",.,"B",.,"B",.,"B","2","D","2","D",.,"A","3","D","43","D",.,"A",.,"B",.,"B",.,"B",.,"A",0,"D",5,.,"B",.,"B",.,"A",.,"A",0,"D",.,"A","2","D",.,"B",.,"A","2","D",.,"B",.,"A",0,"D","2","D","3","D",,"A",,"B"
.,.,,"5","4",,,"4","1","A","A","A","D","D","A","A","D","D",420211,0,"D",.,"A",.,"A",.,"A",.,"A",.,"A",,"A",,"A",.,"A","4","D",,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",6,.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",,"A",.,"A",.,"A",,"A",.,"A",.,"A",.,"A",,"A",,"A",,"A",,"A"
.,.,,"5","4",,,"4","2","A","A","A","D","D","A","A","D","D",420211,3,"D",.,"A",.,"A",.,"A",.,"A",.,"A",,"A",,"A",.,"A","4","D",,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",7,.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",,"A",.,"A",.,"A",,"A",.,"A",.,"A",.,"A",,"A",,"A",,"A",,"A"
5,52,"1","1","4",,"03","4","1","D","D","D","D","D","A","D","D","D",420211,25,"D",.,"B",.,"B",.,"B",.,"B",.,"B","2","D","2","D",.,"A","5","D","44","D",.,"A",.,"B",.,"B",.,"B",.,"A",0,"D",3,.,"B",.,"B",.,"A",.,"A",0,"D",.,"A","2","D",.,"B",.,"A","2","D",.,"B",.,"A",0,"D","2","D","3","D",,"A",,"B"
50,52,"1","1","4",,"13","4","1","D","D","D","D","D","A","D","D","D",420212,50,"D",.,"B",.,"B",.,"B",.,"B",.,"B","2","D","2","D",.,"A","1","D","39","D",.,"A",.,"B",.,"B",.,"B",.,"A",0,"D",1,.,"B",.,"B",.,"A",.,"A",0,"D",.,"A","2","D",.,"B",.,"A","2","D",.,"B",.,"A",0,"D","2","D","3","D",,"A",,"B"
45,52,"4","1","4",,"04","4","2","D","D","D","D","D","A","D","D","D",420212,50,"D",.,"B",.,"B",.,"B",.,"B",.,"B","2","D","2","D",.,"A","2","D","39","D",.,"A",.,"B",.,"B",.,"B",.,"A",0,"D",2,.,"B",.,"B",.,"A",.,"A",0,"D",.,"A","2","D",.,"B",.,"A","2","D",.,"B",.,"A",0,"D","2","D","3","D",,"A",,"B"
40,52,"1","1","4",,"13","4","2","D","D","D","D","D","A","D","D","D",420212,24,"D",.,"B",.,"B",.,"B",.,"B",.,"B","2","D","2","D",.,"A","3","D","39","D",.,"A",.,"B",.,"B",.,"B",.,"A",0,"D",4,.,"B",.,"B",.,"A",.,"A",0,"D",.,"A","2","D",.,"B",.,"A","2","D",.,"B",.,"A",0,"D","2","D","3","D",,"A",,"B"
36,4,"1","1","4",,"03","4","1","D","D","D","D","D","A","D","D","D",420212,21,"D",.,"B",.,"B",.,"B",.,"B",.,"B","2","D","2","D",.,"A","3","D","40","D",.,"A",.,"B",.,"B",.,"B",.,"A",0,"D",5,.,"B",.,"B",.,"A",.,"A",0,"D",.,"A","2","D",.,"B",.,"A","2","D",.,"B",.,"A",0,"D","2","D","3","D",,"A",,"B"
.,.,,"5","4",,,"4","1","A","A","A","D","D","A","A","D","D",420212,0,"D",.,"A",.,"A",.,"A",.,"A",.,"A",,"A",,"A",.,"A","4","D",,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",6,.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",,"A",.,"A",.,"A",,"A",.,"A",.,"A",.,"A",,"A",,"A",,"A",,"A"
.,.,,"5","4",,,"4","2","A","A","A","D","D","A","A","D","D",420212,3,"D",.,"A",.,"A",.,"A",.,"A",.,"A",,"A",,"A",.,"A","4","D",,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",7,.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",,"A",.,"A",.,"A",,"A",.,"A",.,"A",.,"A",,"A",,"A",,"A",,"A"
5,52,"1","1","4",,"03","4","1","D","D","D","D","D","A","D","D","D",420212,25,"D",.,"B",.,"B",.,"B",.,"B",.,"B","2","D","2","D",.,"A","5","D","43","D",.,"A",.,"B",.,"B",.,"B",.,"A",0,"D",3,.,"B",.,"B",.,"A",.,"A",0,"D",.,"A","2","D",.,"B",.,"A","2","D",.,"B",.,"A",0,"D","2","D","3","D",,"A",,"B"
40,52,"1","5","3",,"03","2","2","D","D","D","D","D","A","D","D","D",420221,47,"D",.,"B",.,"A",1696,"D",.,"A",.,"B","2","D","2","D",.,"A","1","D","42","D",.,"A",.,"C",1150,"D",.,"A",.,"A",2295,"D",1,65,"D",.,"A",.,"A",.,"A",0,"D",.,"A","2","D",.,"C",.,"A","2","D",30000,"D",.,"A",0,"D","2","D","3","D",,"A","2","D"
50,52,"3","5","3",,"01","2","1","D","D","D","D","D","A","D","D","D",420221,41,"D",.,"B",.,"A",1823,"D",.,"A",.,"B","2","D","2","D",.,"A","9","D","39","D",.,"A",.,"C",960,"D",.,"A",.,"A",1913,"D",2,70,"D",.,"A",.,"A",.,"A",0,"D",.,"A","2","D",.,"C",.,"A","2","D",25000,"D",.,"A",0,"D","2","D","3","D",,"A","2","D"
40,52,"1","5","3",,"03","2","2","D","D","D","D","D","A","D","D","D",420222,47,"D",.,"B",.,"A",1696,"D",.,"A",.,"B","2","D","2","D",.,"A","1","D","42","D",.,"A",.,"C",1150,"D",.,"A",.,"A",2295,"D",1,65,"D",.,"A",.,"A",.,"A",0,"D",.,"A","2","D",.,"C",.,"A","2","D",30000,"D",.,"A",0,"D","2","D","3","D",,"A","2","D"
50,52,"3","5","3",,"01","2","1","D","D","D","D","D","A","D","D","D",420222,41,"D",.,"B",.,"A",1823,"D",.,"A",.,"B","2","D","2","D",.,"A","9","D","39","D",.,"A",.,"C",960,"D",.,"A",.,"A",1913,"D",2,70,"D",.,"A",.,"A",.,"A",0,"D",.,"A","2","D",.,"C",.,"A","2","D",25000,"D",.,"A",0,"D","2","D","3","D",,"A","2","D"
20,20,"1","1","4",,"01","1","2","D","D","D","D","D","A","D","D","D",420231,34,"D",.,"B",.,"B",.,"B",.,"B",.,"B","2","D","2","D",.,"A","1","D","41","D",.,"A",.,"B",.,"B",.,"B",.,"A",0,"D",1,.,"B",.,"B",.,"A",.,"A",0,"D",.,"A","2","D",.,"B",.,"A","2","D",.,"B",.,"A",0,"D","2","D","3","D",,"A",,"B"
40,52,"1","1","4",,"13","1","1","D","D","D","D","D","A","D","D","D",420231,38,"D",.,"B",.,"B",.,"B",.,"B",.,"B","2","D","2","D",.,"A","2","D","10","D",.,"A",.,"B",.,"B",.,"B",.,"A",0,"D",2,.,"B",.,"B",.,"A",.,"A",0,"D",.,"A","2","D",.,"B",.,"A","2","D",.,"B",.,"A",0,"D","2","D",,"A",,"A",,"B"
