"HRSPERWK","WKS_WRKD","EMPLTYPE","MARITAL","ORIGIN","WHYNOWRK","OCCULIST","RACE","SEX","HRSP_RWK","WKS__RKD","EMPL_YPE","MARITAL_","ORIGIN_","WHYN_WRK","OCCU_IST","RACE_","SEX_","NEWID","AGE","AGE_","ANFEDTXX","ANFE_TXX","ANGVX","ANGVX_","ANPVTX","ANPVTX_","ANRRX","ANRRX_","ANSTATXX","ANST_TXX","ANYRAIL","ANYRAIL_","ANYSSINC","ANYS_INC","BSNSX","BSNSX_","CU_CODE1","CU_C_DE1","EDUCA","EDUCA_","FARMX","FARMX_","FEDTXX","FEDTXX_","GROSPAYX","GROS_AYX","GVX","GVX_","IRAX","IRAX_","JSSDEDX","JSSDEDX_","MEMBNO","PVTX","PVTX_","RRX","RRX_","SCHLNCHQ","SCHL_CHQ","SCHLNCHX","SCHL_CHX","SLFEMPSS","SLFE_PSS","SS_RRX","SS_RRX_","STA_SUPP","STA__UPP","STATXX","STATXX_","SUPPX","SUPPX_","US_SUPP","US_SUPP_","WAGEX","WAGEX_","SS_RRQ","SS_RRQ_","SOCRRX","SOCRRX_","ARM_FORC","ARM__ORC","IN_COLL","IN_COLL_","MEDICARE","MEDI_ARE","PAYPERD","PAYPERD_"
40,52,"1","1","1",,"03","1","1","D","D","D","D","D","A","D","D","D",464611,49,"D",.,"B",.,"B",.,"B",.,"B",.,"B","2","D","2","D",.,"A","1","D","43","D",.,"A",.,"C",.,"C",.,"C",.,"A",0,"D",1,.,"C",.,"C",.,"A",.,"A",0,"D",.,"A","2","D",.,"C",.,"A","2","D",.,"C",.,"A",0,"D","2","D","3","D",,"A",,"A"
40,52,"1","1","4",,"03","1","2","D","D","D","D","D","A","D","D","D",464611,50,"D",.,"B",.,"B",.,"B",.,"B",.,"B","2","D","2","D",.,"C","2","D","44","D",.,"A",.,"C",.,"C",.,"C",.,"C",0,"D",2,.,"C",.,"C",.,"A",.,"A",0,"D",.,"A","2","D",.,"C",.,"A","2","D",.,"C",.,"A",0,"D","2","D","3","D",,"A",,"A"
40,52,"1","1","4",,"11","1","1","D","D","D","D","D","A","D","D","D",464611,47,"D",.,"B",.,"B",.,"B",.,"B",.,"B","2","D","2","D",.,"A","6","D","39","D",.,"B",.,"C",.,"C",.,"C",.,"C",0,"D",3,.,"C",.,"C",.,"A",.,"A",0,"D",.,"A","2","D",.,"C",.,"A","2","D",.,"C",.,"A",0,"D","2","D","3","D",,"A",,"A"
40,52,"1","1","1",,"03","1","1","D","D","D","D","D","A","D","D","D",464612,49,"D",.,"B",.,"B",.,"B",.,"B",.,"B","2","D","2","D",.,"A","1","D","43","D",.,"A",.,"C",.,"C",.,"C",.,"A",0,"D",1,.,"C",.,"C",.,"A",.,"A",0,"D",.,"A","2","D",.,"C",.,"A","2","D",.,"C",.,"A",0,"D","2","D","3","D",,"A",,"A"
40,52,"1","1","4",,"03","1","2","D","D","D","D","D","A","D","D","D",464612,50,"D",.,"B",.,"B",.,"B",.,"B",.,"B","2","D","2","D",.,"C","2","D","44","D",.,"A",.,"C",.,"C",.,"C",.,"C",0,"D",2,.,"C",.,"C",.,"A",.,"A",0,"D",.,"A","2","D",.,"C",.,"A","2","D",.,"C",.,"A",0,"D","2","D","3","D",,"A",,"A"
40,52,"1","1","4",,"11","1","1","D","D","D","D","D","A","D","D","D",464612,47,"D",.,"B",.,"B",.,"B",.,"B",.,"B","2","D","2","D",.,"A","6","D","39","D",.,"B",.,"C",.,"C",.,"C",.,"C",0,"D",3,.,"C",.,"C",.,"A",.,"A",0,"D",.,"A","2","D",.,"C",.,"A","2","D",.,"C",.,"A",0,"D","2","D","3","D",,"A",,"A"
40,52,"1","1","4",,"13","1","1","D","D","D","D","D","A","D","D","D",464621,31,"D",.,"B",.,"A",.,"B",.,"A",.,"B","2","D","2","D",.,"A","1","D","39","D",.,"A",.,"C",.,"C",.,"A",.,"A",0,"D",1,.,"C",.,"A",.,"A",.,"A",0,"D",.,"A","2","D",.,"C",.,"A","2","D",.,"C",.,"A",0,"D","2","D","3","D",,"A","2","D"
.,0,,"1","4","2",,"1","2","A","D","A","D","D","D","A","D","D",464621,29,"D",.,"A",.,"A",.,"A",.,"A",.,"A","2","D","2","D",.,"A","2","D","39","D",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",2,.,"A",.,"A",.,"A",.,"A",.,"A",.,"A","2","D",.,"A",.,"A","2","D",.,"A",.,"A",0,"D","2","D","3","D",,"A",,"A"
.,.,,"5","4",,,"1","2","A","A","A","D","D","A","A","D","D",464621,8,"D",.,"A",.,"A",.,"A",.,"A",.,"A",,"A",,"A",.,"A","3","D",,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",3,.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",,"A",.,"A",.,"A",,"A",.,"A",.,"A",.,"A",,"A",,"A",,"A",,"A"
.,.,,"5","4",,,"1","1","A","A","A","D","D","A","A","D","D",464621,4,"D",.,"A",.,"A",.,"A",.,"A",.,"A",,"A",,"A",.,"A","3","D",,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",4,.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",,"A",.,"A",.,"A",,"A",.,"A",.,"A",.,"A",,"A",,"A",,"A",,"A"
40,52,"1","5","4",,"03","1","2","D","D","D","D","D","A","D","D","D",464631,35,"D",10086,"D",.,"A",5780,"D",.,"A",4050,"D","2","D","2","D",.,"A","1","D","42","D",.,"A",513,"D",2950,"D",.,"A",.,"A",4437,"D",1,294,"D",.,"A",.,"A",.,"A",0,"D",.,"A","2","D",206,"D",.,"A","2","D",58000,"D",.,"A",0,"D","2","D","3","D",,"A","2","D"
40,52,"1","5","4",,"03","1","2","D","D","D","D","D","A","D","D","D",464632,35,"D",10086,"D",.,"A",5780,"D",.,"A",4050,"D","2","D","2","D",.,"A","1","D","42","D",.,"A",513,"D",2950,"D",.,"A",.,"A",4437,"D",1,294,"D",.,"A",.,"A",.,"A",0,"D",.,"A","2","D",206,"D",.,"A","2","D",58000,"D",.,"A",0,"D","2","D","3","D",,"A","2","D"
40,52,"1","1","3",,"07","2","1","D","D","D","D","D","A","D","D","D",464641,51,"D",.,"B",.,"A",.,"B",.,"A",.,"B","2","D","2","D",.,"A","1","D","43","D",.,"A",.,"C",111419,"T",.,"A",.,"A",10138,"T",1,.,"C",.,"A",.,"A",.,"A",0,"D",.,"A","2","D",.,"C",.,"A","2","D",223123,"T",.,"A",0,"D","2","D","3","D",,"A","2","D"
16,8,"1","1","3",,"03","2","2","D","D","D","D","D","A","D","D","D",464641,50,"D",.,"B",.,"A",.,"A",.,"A",.,"B","2","D","2","D",.,"A","2","D","43","D",.,"A",.,"C",2000,"D",.,"A",.,"A",918,"D",2,.,"A",.,"A",.,"A",.,"A",0,"D",.,"A","2","D",.,"C",.,"A","2","D",12000,"D",.,"A",0,"D","2","D","3","D",,"A","2","D"
.,0,,"5","3","6",,"2","2","A","D","A","D","D","D","A","D","D",464641,16,"D",.,"A",.,"A",.,"A",.,"A",.,"A","2","D","2","D",.,"A","3","D","10","D",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",3,.,"A",.,"A",4,"D",10,"D",.,"A",.,"A","2","D",.,"A",.,"A","2","D",.,"A",.,"A",0,"D","2","D",,"A",,"A",,"A"
40,52,"1","1","3",,"07","2","1","D","D","D","D","D","A","D","D","D",464642,51,"D",.,"B",.,"A",.,"B",.,"A",.,"B","2","D","2","D",.,"A","1","D","43","D",.,"A",.,"C",111419,"T",.,"A",.,"A",10138,"T",1,.,"C",.,"A",.,"A",.,"A",0,"D",.,"A","2","D",.,"C",.,"A","2","D",223123,"T",.,"A",0,"D","2","D","3","D",,"A","2","D"
16,8,"1","1","3",,"03","2","2","D","D","D","D","D","A","D","D","D",464642,50,"D",.,"B",.,"A",.,"A",.,"A",.,"B","2","D","2","D",.,"A","2","D","43","D",.,"A",.,"C",2000,"D",.,"A",.,"A",918,"D",2,.,"A",.,"A",.,"A",.,"A",0,"D",.,"A","2","D",.,"C",.,"A","2","D",12000,"D",.,"A",0,"D","2","D","3","D",,"A","2","D"
.,0,,"5","3","6",,"2","2","A","D","A","D","D","D","A","D","D",464642,16,"D",.,"A",.,"A",.,"A",.,"A",.,"A","2","D","2","D",.,"A","3","D","10","D",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",3,.,"A",.,"A",4,"D",10,"D",.,"A",.,"A","2","D",.,"A",.,"A","2","D",.,"A",.,"A",0,"D","2","D",,"A",,"A",,"A"
40,52,"1","1","4",,"03","1","2","D","D","D","D","D","A","D","D","D",464651,51,"D",.,"B",.,"A",.,"B",.,"A",.,"B","2","D","2","D",.,"A","1","D","44","D",.,"A",.,"C",1600,"D",.,"A",.,"B",3366,"D",1,.,"C",.,"A",.,"A",.,"A",0,"D",.,"A","2","D",.,"C",.,"A","2","D",44000,"D",.,"A",0,"D","2","D","3","D",,"A","2","D"
40,52,"1","1","4",,"01","1","1","D","D","D","D","D","A","D","D","D",464651,56,"D",.,"B",.,"A",.,"B",.,"A",.,"B","2","D","2","D",.,"A","2","D","44","D",.,"A",.,"C",2000,"D",.,"A",.,"B",4208,"D",2,.,"C",.,"A",.,"A",.,"A",0,"D",.,"A","2","D",.,"C",.,"A","2","D",55000,"D",.,"A",0,"D","2","D","3","D",,"A","2","D"
25,52,"1","5","4",,"05","1","2","D","D","D","D","D","A","D","D","D",464651,24,"D",.,"B",.,"A",.,"A",.,"A",.,"B","2","D","2","D",.,"A","3","D","40","D",.,"A",.,"C",550,"D",.,"A",.,"A",1377,"D",3,.,"A",.,"A",.,"A",.,"A",0,"D",.,"A","2","D",.,"C",.,"A","2","D",18000,"D",.,"A",0,"D","2","D","1","D",,"A","2","D"
20,40,"1","5","4",,"13","1","2","D","D","D","D","D","A","D","D","D",464651,20,"D",.,"B",.,"A",.,"A",.,"A",.,"B","2","D","2","D",.,"A","3","D","39","D",.,"A",.,"C",600,"D",.,"A",.,"A",918,"D",4,.,"A",.,"A",.,"A",.,"A",0,"D",.,"A","2","D",.,"C",.,"A","2","D",12000,"D",.,"A",0,"D","2","D","3","D",,"A","2","D"
40,52,"1","1","4",,"03","1","2","D","D","D","D","D","A","D","D","D",464652,51,"D",.,"B",.,"A",.,"B",.,"A",.,"B","2","D","2","D",.,"A","1","D","44","D",.,"A",.,"C",1600,"D",.,"A",.,"B",3366,"D",1,.,"C",.,"A",.,"A",.,"A",0,"D",.,"A","2","D",.,"C",.,"A","2","D",44000,"D",.,"A",0,"D","2","D","3","D",,"A","2","D"
40,52,"1","1","4",,"01","1","1","D","D","D","D","D","A","D","D","D",464652,56,"D",.,"B",.,"A",.,"B",.,"A",.,"B","2","D","2","D",.,"A","2","D","44","D",.,"A",.,"C",2000,"D",.,"A",.,"B",4208,"D",2,.,"C",.,"A",.,"A",.,"A",0,"D",.,"A","2","D",.,"C",.,"A","2","D",55000,"D",.,"A",0,"D","2","D","3","D",,"A","2","D"
25,52,"1","5","4",,"05","1","2","D","D","D","D","D","A","D","D","D",464652,24,"D",.,"B",.,"A",.,"A",.,"A",.,"B","2","D","2","D",.,"A","3","D","40","D",.,"A",.,"C",550,"D",.,"A",.,"A",1377,"D",3,.,"A",.,"A",.,"A",.,"A",0,"D",.,"A","2","D",.,"C",.,"A","2","D",18000,"D",.,"A",0,"D","2","D","1","D",,"A","2","D"
20,40,"1","5","4",,"13","1","2","D","D","D","D","D","A","D","D","D",464652,20,"D",.,"B",.,"A",.,"A",.,"A",.,"B","2","D","2","D",.,"A","3","D","39","D",.,"A",.,"C",600,"D",.,"A",.,"A",918,"D",4,.,"A",.,"A",.,"A",.,"A",0,"D",.,"A","2","D",.,"C",.,"A","2","D",12000,"D",.,"A",0,"D","2","D","3","D",,"A","2","D"
.,0,,"1","4","1",,"1","2","A","D","A","D","D","D","A","D","D",464661,67,"D",.,"A",.,"A",.,"A",.,"A",.,"A","2","D","1","D",.,"A","1","D","44","D",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",2,.,"A",.,"A",.,"A",.,"A",.,"A",655,"D","2","D",.,"A",.,"A","2","D",.,"A",12,"D",8508,"D",,"A","3","D","1","D",,"A"
.,0,,"1","4","1",,"1","1","A","D","A","D","D","D","A","D","D",464661,75,"D",.,"A",.,"A",.,"A",.,"A",.,"A","2","D","1","D",.,"A","2","D","44","D",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",1,.,"A",.,"A",.,"A",.,"A",.,"A",844,"D","2","D",.,"A",.,"A","2","D",.,"A",12,"D",10776,"D",,"A","3","D","1","D",,"A"
.,0,,"1","4","1",,"1","2","A","D","A","D","D","D","A","D","D",464662,67,"D",.,"A",.,"A",.,"A",.,"A",.,"A","2","D","1","D",.,"A","1","D","44","D",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",2,.,"A",.,"A",.,"A",.,"A",.,"A",655,"D","2","D",.,"A",.,"A","2","D",.,"A",12,"D",8508,"D",,"A","3","D","1","D",,"A"
.,0,,"1","4","1",,"1","1","A","D","A","D","D","D","A","D","D",464662,75,"D",.,"A",.,"A",.,"A",.,"A",.,"A","2","D","1","D",.,"A","2","D","44","D",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",1,.,"A",.,"A",.,"A",.,"A",.,"A",844,"D","2","D",.,"A",.,"A","2","D",.,"A",12,"D",10776,"D",,"A","3","D","1","D",,"A"
43,40,"1","1","2",,"06","1","1","D","D","D","D","D","A","D","D","D",464671,26,"D",.,"B",.,"B",.,"B",.,"B",.,"B","2","D","2","D",.,"A","1","D","02","D",.,"A",.,"B",.,"B",.,"B",.,"A",0,"D",1,.,"B",.,"B",.,"A",.,"A",0,"D",.,"A","2","D",.,"B",.,"A","2","D",.,"B",.,"A",0,"D","2","D",,"A",,"A",,"B"
.,0,,"1","2","5",,"1","2","A","D","A","D","D","D","A","D","D",464671,31,"D",.,"A",.,"A",.,"A",.,"A",.,"A","2","D","2","D",.,"A","2","D","09","D",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",2,.,"A",.,"A",.,"A",.,"A",.,"A",.,"A","2","D",.,"A",.,"A","2","D",.,"A",.,"A",0,"D","2","D",,"A",,"A",,"A"
.,.,,"5","2",,,"1","2","A","A","A","D","D","A","A","D","D",464671,9,"D",.,"A",.,"A",.,"A",.,"A",.,"A",,"A",,"A",.,"A","3","D",,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",3,.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",,"A",.,"A",.,"A",,"A",.,"A",.,"A",.,"A",,"A",,"A",,"A",,"A"
43,40,"1","1","2",,"06","1","1","D","D","D","D","D","A","D","D","D",464672,26,"D",.,"B",.,"B",.,"B",.,"B",.,"B","2","D","2","D",.,"A","1","D","02","D",.,"A",.,"B",.,"B",.,"B",.,"A",0,"D",1,.,"B",.,"B",.,"A",.,"A",0,"D",.,"A","2","D",.,"B",.,"A","2","D",.,"B",.,"A",0,"D","2","D",,"A",,"A",,"B"
.,0,,"1","2","5",,"1","2","A","D","A","D","D","D","A","D","D",464672,31,"D",.,"A",.,"A",.,"A",.,"A",.,"A","2","D","2","D",.,"A","2","D","09","D",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",2,.,"A",.,"A",.,"A",.,"A",.,"A",.,"A","2","D",.,"A",.,"A","2","D",.,"A",.,"A",0,"D","2","D",,"A",,"A",,"A"
.,.,,"5","2",,,"1","2","A","A","A","D","D","A","A","D","D",464672,9,"D",.,"A",.,"A",.,"A",.,"A",.,"A",,"A",,"A",.,"A","3","D",,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",3,.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",,"A",.,"A",.,"A",,"A",.,"A",.,"A",.,"A",,"A",,"A",,"A",,"A"
40,45,"1","3","4",,"03","1","2","D","D","D","D","D","A","D","D","D",464681,55,"D",.,"B",.,"A",.,"B",.,"A",.,"B","2","D","2","D",.,"A","1","D","44","D",.,"A",.,"C",.,"A",.,"A",.,"C",0,"D",1,.,"C",.,"A",.,"A",.,"A",0,"D",.,"A","2","D",.,"C",.,"A","2","D",.,"C",.,"A",0,"D","2","D","3","D",,"A",,"A"
50,52,"5","5","4",,"06","1","1","D","D","D","D","D","A","D","D","D",464681,41,"D",.,"B",.,"B",.,"B",.,"B",.,"B","2","D","2","D",.,"A","9","D","43","D",.,"A",.,"B",.,"B",.,"B",.,"A",0,"D",2,.,"B",.,"B",.,"A",.,"A",0,"D",.,"A","2","D",.,"B",.,"A","2","D",.,"C",.,"A",0,"D","2","D","3","D",,"A",,"B"
40,45,"1","3","4",,"03","1","2","D","D","D","D","D","A","D","D","D",464682,55,"D",.,"B",.,"A",.,"B",.,"A",.,"B","2","D","2","D",.,"A","1","D","44","D",.,"A",.,"C",.,"A",.,"A",.,"C",0,"D",1,.,"C",.,"A",.,"A",.,"A",0,"D",.,"A","2","D",.,"C",.,"A","2","D",.,"C",.,"A",0,"D","2","D","3","D",,"A",,"A"
50,52,"5","5","4",,"06","1","1","D","D","D","D","D","A","D","D","D",464682,41,"D",.,"B",.,"B",.,"B",.,"B",.,"B","2","D","2","D",.,"A","9","D","43","D",.,"A",.,"B",.,"B",.,"B",.,"A",0,"D",2,.,"B",.,"B",.,"A",.,"A",0,"D",.,"A","2","D",.,"B",.,"A","2","D",.,"C",.,"A",0,"D","2","D","3","D",,"A",,"B"
50,52,"1","1","4",,"03","1","1","D","D","D","D","D","A","D","D","D",464691,58,"D",.,"B",.,"A",.,"B",.,"A",.,"B","2","D","2","D",.,"A","1","D","43","D",.,"A",.,"C",.,"C",.,"A",.,"A",5355,"D",1,.,"C",.,"A",.,"A",.,"A",0,"D",.,"A","2","D",.,"C",.,"A","2","D",70000,"D",.,"A",0,"D","2","D","3","D",,"A","2","D"
40,52,"1","1","4",,"01","1","2","D","D","D","D","D","A","D","D","D",464691,55,"D",.,"B",.,"A",.,"A",.,"A",.,"B","2","D","2","D",.,"A","2","D","41","D",.,"A",.,"C",.,"C",.,"A",2000,"D",2448,"D",2,.,"A",.,"A",.,"A",.,"A",0,"D",.,"A","2","D",.,"C",.,"A","2","D",32000,"D",.,"A",0,"D","2","D","3","D",,"A","3","D"
32,41,"1","5","4",,"03","1","1","D","D","D","D","D","A","D","D","D",464691,24,"D",.,"B",.,"A",.,"A",.,"A",.,"B","2","D","2","D",.,"A","3","D","43","D",.,"A",.,"C",.,"C",.,"A",2000,"D",1148,"D",3,.,"A",.,"A",.,"A",.,"A",0,"D",.,"A","2","D",.,"C",.,"A","2","D",15000,"D",.,"A",0,"D","2","D","3","D",,"A","3","D"
50,52,"1","1","4",,"03","1","1","D","D","D","D","D","A","D","D","D",464692,58,"D",.,"B",.,"A",.,"B",.,"A",.,"B","2","D","2","D",.,"A","1","D","43","D",.,"A",.,"C",.,"C",.,"A",.,"A",5355,"D",1,.,"C",.,"A",.,"A",.,"A",0,"D",.,"A","2","D",.,"C",.,"A","2","D",70000,"D",.,"A",0,"D","2","D","3","D",,"A","2","D"
40,52,"1","1","4",,"01","1","2","D","D","D","D","D","A","D","D","D",464692,55,"D",.,"B",.,"A",.,"A",.,"A",.,"B","2","D","2","D",.,"A","2","D","41","D",.,"A",.,"C",.,"C",.,"A",2000,"D",2448,"D",2,.,"A",.,"A",.,"A",.,"A",0,"D",.,"A","2","D",.,"C",.,"A","2","D",32000,"D",.,"A",0,"D","2","D","3","D",,"A","3","D"
32,41,"1","5","4",,"03","1","1","D","D","D","D","D","A","D","D","D",464692,24,"D",.,"B",.,"A",.,"A",.,"A",.,"B","2","D","2","D",.,"A","3","D","43","D",.,"A",.,"C",.,"C",.,"A",2000,"D",1148,"D",3,.,"A",.,"A",.,"A",.,"A",0,"D",.,"A","2","D",.,"C",.,"A","2","D",15000,"D",.,"A",0,"D","2","D","3","D",,"A","3","D"
.,0,,"1","1","1",,"1","2","A","D","A","D","D","D","A","D","D",464701,61,"D",.,"A",.,"A",.,"A",.,"A",.,"A","2","D","2","D",.,"A","1","D","43","D",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",1,.,"A",.,"A",.,"A",.,"A",.,"A",.,"A","2","D",.,"A",.,"A","2","D",.,"A",.,"A",0,"D","2","D","3","D",,"A",,"A"
40,52,"1","1","1",,"01","1","1","D","D","D","D","D","A","D","D","D",464701,63,"D",.,"A",.,"A",.,"A",.,"A",.,"A","2","D","2","D",.,"A","2","D","43","D",.,"A",.,"A",.,"A",.,"A",.,"A",1530,"D",2,.,"A",.,"A",.,"A",.,"A",0,"D",.,"A","2","D",.,"A",.,"A","2","D",20000,"D",.,"A",0,"D","2","D","3","D",,"A",,"A"
.,0,,"1","1","1",,"1","2","A","D","A","D","D","D","A","D","D",464702,61,"D",.,"A",.,"A",.,"A",.,"A",.,"A","2","D","2","D",.,"A","1","D","43","D",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",1,.,"A",.,"A",.,"A",.,"A",.,"A",.,"A","2","D",.,"A",.,"A","2","D",.,"A",.,"A",0,"D","2","D","3","D",,"A",,"A"
40,52,"1","1","1",,"01","1","1","D","D","D","D","D","A","D","D","D",464702,63,"D",.,"A",.,"A",.,"A",.,"A",.,"A","2","D","2","D",.,"A","2","D","43","D",.,"A",.,"A",.,"A",.,"A",.,"A",1530,"D",2,.,"A",.,"A",.,"A",.,"A",0,"D",.,"A","2","D",.,"A",.,"A","2","D",20000,"D",.,"A",0,"D","2","D","3","D",,"A",,"A"
.,0,,"4","4","4",,"1","2","A","D","A","D","D","D","A","D","D",464711,35,"D",.,"A",.,"A",.,"A",.,"A",.,"A","2","D","2","D",.,"A","1","D","39","D",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",1,.,"A",.,"A",.,"A",.,"A",.,"A",.,"A","2","D",.,"A",7767,"D","1","D",.,"A",.,"A",0,"D","2","D","3","D",,"A",,"A"
.,0,,"5","4","3",,"1","1","A","D","A","D","D","D","A","D","D",464711,14,"D",.,"A",.,"A",.,"A",.,"A",.,"A","2","D","2","D",.,"A","3","D","08","D",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",2,.,"A",.,"A",.,"A",.,"A",.,"A",.,"A","2","D",.,"A",1537,"D","1","D",.,"A",.,"A",0,"D",,"A",,"A",,"A",,"A"
.,.,,"5","4",,,"1","2","A","A","A","D","D","A","A","D","D",464711,8,"D",.,"A",.,"A",.,"A",.,"A",.,"A",,"A",,"A",.,"A","3","D",,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",3,.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",,"A",.,"A",.,"A",,"A",.,"A",.,"A",.,"A",,"A",,"A",,"A",,"A"
.,0,,"4","4","4",,"1","2","A","D","A","D","D","D","A","D","D",464712,35,"D",.,"A",.,"A",.,"A",.,"A",.,"A","2","D","2","D",.,"A","1","D","39","D",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",1,.,"A",.,"A",.,"A",.,"A",.,"A",.,"A","2","D",.,"A",7767,"D","1","D",.,"A",.,"A",0,"D","2","D","3","D",,"A",,"A"
.,0,,"5","4","3",,"1","1","A","D","A","D","D","D","A","D","D",464712,14,"D",.,"A",.,"A",.,"A",.,"A",.,"A","2","D","2","D",.,"A","3","D","08","D",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",2,.,"A",.,"A",.,"A",.,"A",.,"A",.,"A","2","D",.,"A",1537,"D","1","D",.,"A",.,"A",0,"D",,"A",,"A",,"A",,"A"
.,.,,"5","4",,,"1","2","A","A","A","D","D","A","A","D","D",464712,8,"D",.,"A",.,"A",.,"A",.,"A",.,"A",,"A",,"A",.,"A","3","D",,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",3,.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",,"A",.,"A",.,"A",,"A",.,"A",.,"A",.,"A",,"A",,"A",,"A",,"A"
20,40,"1","5","1",,"10","1","2","D","D","D","D","D","A","D","D","D",464722,20,"D",.,"B",.,"A",.,"A",.,"A",.,"B","2","D","2","D",.,"A","1","D","40","D",.,"A",.,"C",600,"D",.,"A",.,"A",115,"D",3,.,"A",.,"A",.,"A",.,"A",0,"D",.,"A","2","D",.,"C",.,"A","2","D",1500,"D",.,"A",0,"D","2","D","1","D",,"A","2","D"
40,52,"2","3","3",,"12","2","1","D","D","D","D","D","A","D","D","D",464731,36,"D",.,"B",.,"A",.,"B",.,"A",.,"B","2","D","2","D",.,"A","1","D","40","D",.,"A",140,"D",755,"D",.,"A",.,"A",0,"D",1,22,"D",.,"A",.,"A",.,"A",0,"D",.,"A","2","D",14,"D",.,"A","2","D",.,"B",.,"A",0,"D","2","D","3","D",,"A","1","D"
40,52,"2","3","3",,"12","2","1","D","D","D","D","D","A","D","D","D",464732,36,"D",.,"B",.,"A",.,"B",.,"A",.,"B","2","D","2","D",.,"A","1","D","40","D",.,"A",140,"D",755,"D",.,"A",.,"A",0,"D",1,22,"D",.,"A",.,"A",.,"A",0,"D",.,"A","2","D",14,"D",.,"A","2","D",.,"B",.,"A",0,"D","2","D","3","D",,"A","1","D"
14,22,"4","2","4",,"02","1","2","D","D","D","D","D","A","D","D","D",464741,70,"D",.,"B",.,"A",.,"A",.,"A",.,"B","2","D","1","D",.,"A","1","D","43","D",.,"A",.,"B",520,"D",.,"A",.,"A",578,"D",1,.,"A",.,"A",.,"A",.,"A",0,"D",97,"D","2","D",.,"B",.,"A","2","D",7560,"D",12,"D",1812,"D",,"A","3","D","1","D","3","D"
14,22,"4","2","4",,"02","1","2","D","D","D","D","D","A","D","D","D",464742,70,"D",.,"B",.,"A",.,"A",.,"A",.,"B","2","D","1","D",.,"A","1","D","43","D",.,"A",.,"B",520,"D",.,"A",.,"A",578,"D",1,.,"A",.,"A",.,"A",.,"A",0,"D",97,"D","2","D",.,"B",.,"A","2","D",7560,"D",12,"D",1812,"D",,"A","3","D","1","D","3","D"
29,40,"1","1","4",,"10","1","2","D","D","D","D","D","A","D","D","D",464751,37,"D",562,"D",.,"A",.,"A",.,"A",1107,"D","2","D","2","D",.,"A","1","D","43","D",.,"A",33,"D",660,"D",.,"A",.,"A",860,"D",1,.,"A",.,"A",.,"A",.,"A",0,"D",.,"A","2","D",65,"D",.,"A","2","D",11241,"D",.,"A",0,"D","2","D","3","D",,"A","2","D"
50,52,"1","1","4",,"10","1","1","D","D","D","D","D","A","D","D","D",464751,41,"D",.,"B",.,"A",.,"A",.,"A",.,"B","2","D","2","D",.,"A","2","D","39","D",.,"A",209,"D",.,"A",.,"A",.,"A",4907,"D",2,.,"A",.,"A",.,"A",.,"A",0,"D",.,"A","1","D",135,"D",2373,"D","2","D",64146,"D",.,"A",0,"D","2","D","3","D",,"A","2","D"
.,.,,"5","4",,,"1","2","A","A","A","D","D","A","A","D","D",464751,13,"D",.,"A",.,"A",.,"A",.,"A",.,"A",,"A",,"A",.,"A","3","D",,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",3,.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",,"A",.,"A",.,"A",,"A",.,"A",.,"A",.,"A",,"A",,"A",,"A",,"A"
.,.,,"5","4",,,"1","2","A","A","A","D","D","A","A","D","D",464751,10,"D",.,"A",.,"A",.,"A",.,"A",.,"A",,"A",,"A",.,"A","3","D",,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",4,.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",,"A",.,"A",.,"A",,"A",.,"A",.,"A",.,"A",,"A",,"A",,"A",,"A"
